,store_name,permission_date,situation,address,address_road,new_store_name,trans_ad,trans_ad_road,x,y
164,토끼가아이스크림먹고가래,2022-05-11,영업,제주특별자치도 제주시 구좌읍 월정리 661-1,"제주특별자치도 제주시 구좌읍 해맞이해안로 420, 1층","토끼가아이스크림먹고가래 제주특별자치도 제주시 구좌읍 해맞이해안로 420, 1층",월정리 661-1,"해맞이해안로 420,",126.794228037,33.558552178
165,아이스크림크라켄그리고정석농장,2022-05-02,영업,제주특별자치도 제주시 구좌읍 월정리 33,"제주특별자치도 제주시 구좌읍 해맞이해안로 480-1, 1~2층 114호","아이스크림크라켄그리고정석농장 제주특별자치도 제주시 구좌읍 해맞이해안로 480-1, 1~2층 114호",월정리 33,"해맞이해안로 480-1,",126.798161213,33.554509606
166,내손에쏙물회제주,2022-06-23,영업,제주특별자치도 제주시 구좌읍 평대리 2031-34,"제주특별자치도 제주시 구좌읍 해맞이해안로 1142, 1층","내손에쏙물회제주 제주특별자치도 제주시 구좌읍 해맞이해안로 1142, 1층",평대리 2031-34,"해맞이해안로 1142,",126.840303346,33.536583640
167,제주핀서프,2022-06-08,영업,제주특별자치도 제주시 구좌읍 월정리 5-1,"제주특별자치도 제주시 구좌읍 해맞이해안로 470, 2층","제주핀서프 제주특별자치도 제주시 구좌읍 해맞이해안로 470, 2층",월정리 5-1,"해맞이해안로 470,",126.796705122,33.555141001
168,풀잎들,2022-06-08,영업,제주특별자치도 제주시 구좌읍 세화리 1415-2,"제주특별자치도 제주시 구좌읍 구좌로 56, 1,2층","풀잎들 제주특별자치도 제주시 구좌읍 구좌로 56, 1,2층",세화리 1415-2,"구좌로 56,",126.857272556,33.522846589
169,연인카페,2022-06-08,영업,제주특별자치도 제주시 구좌읍 세화리 1418-8,"제주특별자치도 제주시 구좌읍 세화4길 5, 1층","연인카페 제주특별자치도 제주시 구좌읍 세화4길 5, 1층",세화리 1418-8,"세화4길 5,",126.856298842,33.522659513
170,롱플레이,2022-05-24,영업,제주특별자치도 제주시 구좌읍 동복리 1456-1,"제주특별자치도 제주시 구좌읍 동복로 44, 1층","롱플레이 제주특별자치도 제주시 구좌읍 동복로 44, 1층",동복리 1456-1,"동복로 44,",126.710952953,33.553067826
171,하이하이볼,2022-06-29,영업,제주특별자치도 제주시 구좌읍 월정리 417,"제주특별자치도 제주시 구좌읍 월정1길 55, 1층","하이하이볼 제주특별자치도 제주시 구좌읍 월정1길 55, 1층",월정리 417,"월정1길 55,",126.792677514,33.556152449
172,버거상점,2022-04-28,영업,제주특별자치도 제주시 구좌읍 월정리 539,"제주특별자치도 제주시 구좌읍 해맞이해안로 460, 1층","버거상점 제주특별자치도 제주시 구좌읍 해맞이해안로 460, 1층",월정리 539,"해맞이해안로 460,",126.795784455,33.555582869
173,구야술장,2022-06-07,영업,제주특별자치도 제주시 구좌읍 월정리 536-4,"제주특별자치도 제주시 구좌읍 해맞이해안로 462, 1층","구야술장 제주특별자치도 제주시 구좌읍 해맞이해안로 462, 1층",월정리 536-4,"해맞이해안로 462,",126.796039952,33.555523529
174,디사이드온,2022-05-30,영업,제주특별자치도 제주시 구좌읍 종달리 565-55,"제주특별자치도 제주시 구좌읍 종달로1길 123, 1층","디사이드온 제주특별자치도 제주시 구좌읍 종달로1길 123, 1층",종달리 565-55,"종달로1길 123,",126.908251046,33.496342947
175,채정하,2022-06-02,영업,제주특별자치도 제주시 구좌읍 평대리 128-1,"제주특별자치도 제주시 구좌읍 일주동로 3103, 1층","채정하 제주특별자치도 제주시 구좌읍 일주동로 3103, 1층",평대리 128-1,"일주동로 3103,",126.851411713,33.523774528
176,산지해장국세화점,2022-06-02,영업,제주특별자치도 제주시 구좌읍 평대리 3349-6 가온누리,"제주특별자치도 제주시 구좌읍 세평항로 39, A동 1층 101호 (가온누리)","산지해장국세화점 제주특별자치도 제주시 구좌읍 세평항로 39, A동 1층 101호 (가온누리)",평대리 3349-6,"세평항로 39,",126.854624002,33.526757734
177,보롬창고,2022-06-03,영업,제주특별자치도 제주시 구좌읍 종달리 480-3,"제주특별자치도 제주시 구좌읍 종달항길 3, 1층","보롬창고 제주특별자치도 제주시 구좌읍 종달항길 3, 1층",종달리 480-3,"종달항길 3,",126.910843164,33.497815464
178,공회당,2022-06-03,영업,제주특별자치도 제주시 구좌읍 종달리 907,"제주특별자치도 제주시 구좌읍 종달로5길 33-1, 1층","공회당 제주특별자치도 제주시 구좌읍 종달로5길 33-1, 1층",종달리 907,"종달로5길 33-1,",126.899978398,33.493383506
179,평대코지,2022-06-21,영업,제주특별자치도 제주시 구좌읍 평대리 2031-36,"제주특별자치도 제주시 구좌읍 해맞이해안로 1138, 1층","평대코지 제주특별자치도 제주시 구좌읍 해맞이해안로 1138, 1층",평대리 2031-36,"해맞이해안로 1138,",126.840098160,33.536777219
180,샌드웨이브,2022-06-21,영업,제주특별자치도 제주시 구좌읍 월정리 33,"제주특별자치도 제주시 구좌읍 해맞이해안로 480-1, 1~2층 105호","샌드웨이브 제주특별자치도 제주시 구좌읍 해맞이해안로 480-1, 1~2층 105호",월정리 33,"해맞이해안로 480-1,",126.798161213,33.554509606
181,오늘의감정오감,2022-05-23,영업,제주특별자치도 제주시 구좌읍 세화리 22,"제주특별자치도 제주시 구좌읍 세화11길 12, 1층","오늘의감정오감 제주특별자치도 제주시 구좌읍 세화11길 12, 1층",세화리 22,"세화11길 12,",126.861124822,33.521890472
182,제이팜정육식당송당점,2023-09-19,영업,제주특별자치도 제주시 구좌읍 송당리 2635-3,"제주특별자치도 제주시 구좌읍 비자림로 1197, 1층","제이팜정육식당송당점 제주특별자치도 제주시 구좌읍 비자림로 1197, 1층",송당리 2635-3,"비자림로 1197,",126.733348101,33.434985368
183,지웅,2023-09-25,영업,제주특별자치도 제주시 구좌읍 종달리 1732-1,"제주특별자치도 제주시 구좌읍 종달로3길 4, 1층","지웅 제주특별자치도 제주시 구좌읍 종달로3길 4, 1층",종달리 1732-1,"종달로3길 4,",126.898048489,33.494942501
184,휘,2023-09-25,영업,제주특별자치도 제주시 구좌읍 세화리 1477-12,"제주특별자치도 제주시 구좌읍 세화7길 17-11, 1층","휘 제주특별자치도 제주시 구좌읍 세화7길 17-11, 1층",세화리 1477-12,"세화7길 17-11,",126.859118362,33.524122738
185,버거캐럿,2023-09-15,영업,제주특별자치도 제주시 구좌읍 월정리 689,"제주특별자치도 제주시 구좌읍 월정중길 30, 1층","버거캐럿 제주특별자치도 제주시 구좌읍 월정중길 30, 1층",월정리 689,"월정중길 30,",126.792427581,33.557879298
186,아미치카페,2023-07-14,영업,제주특별자치도 제주시 구좌읍 송당리 산 285,"제주특별자치도 제주시 구좌읍 번영로 2088-3, 1층","아미치카페 제주특별자치도 제주시 구좌읍 번영로 2088-3, 1층",송당리 산,"번영로 2088-3,",126.743369266,33.432311792
187,그림정원주식회사,2023-08-01,영업,제주특별자치도 제주시 구좌읍 하도리 2988,"제주특별자치도 제주시 구좌읍 해맞이해안로 1586, 1층","그림정원주식회사 제주특별자치도 제주시 구좌읍 해맞이해안로 1586, 1층",하도리 2988,"해맞이해안로 1586,",126.872781031,33.528600062
188,페도라드립커피,2023-07-18,영업,제주특별자치도 제주시 구좌읍 행원리 92,"제주특별자치도 제주시 구좌읍 해맞이해안로 820, 2동 1층","페도라드립커피 제주특별자치도 제주시 구좌읍 해맞이해안로 820, 2동 1층",행원리 92,"해맞이해안로 820,",126.824852382,33.554744731
189,더모먼트,2023-07-24,영업,제주특별자치도 제주시 구좌읍 김녕리 1189-1,"제주특별자치도 제주시 구좌읍 김녕로22길 3, 1~2층","더모먼트 제주특별자치도 제주시 구좌읍 김녕로22길 3, 1~2층",김녕리 1189-1,"김녕로22길 3,",126.756527064,33.555872760
190,탐멜로우,2023-09-11,영업,제주특별자치도 제주시 구좌읍 세화리 1511-4,"제주특별자치도 제주시 구좌읍 세화3길 17, 1~2층","탐멜로우 제주특별자치도 제주시 구좌읍 세화3길 17, 1~2층",세화리 1511-4,"세화3길 17,",126.855673560,33.525016234
191,사계절다방,2023-09-11,영업,제주특별자치도 제주시 구좌읍 세화리 1452-1,"제주특별자치도 제주시 구좌읍 세화3길 4, 1층","사계절다방 제주특별자치도 제주시 구좌읍 세화3길 4, 1층",세화리 1452-1,"세화3길 4,",126.856005848,33.523753227
192,빽다방제주월정리점,2023-07-17,영업,제주특별자치도 제주시 구좌읍 월정리 545,"제주특별자치도 제주시 구좌읍 월정3길 60, 1층","빽다방제주월정리점 제주특별자치도 제주시 구좌읍 월정3길 60, 1층",월정리 545,"월정3길 60,",126.795360138,33.555868072
193,씨유제주평대사거리점,2023-08-22,영업,제주특별자치도 제주시 구좌읍 평대리 648,"제주특별자치도 제주시 구좌읍 일주동로 2973, 1층","씨유제주평대사거리점 제주특별자치도 제주시 구좌읍 일주동로 2973, 1층",평대리 648,"일주동로 2973,",126.839532843,33.529312704
194,비자분식,2023-07-19,영업,제주특별자치도 제주시 구좌읍 평대리 3186,"제주특별자치도 제주시 구좌읍 다랑쉬북로 34, 주2동 1층","비자분식 제주특별자치도 제주시 구좌읍 다랑쉬북로 34, 주2동 1층",평대리 3186,"다랑쉬북로 34,",126.810466993,33.492936027
195,씨유제주번영로점,2023-07-21,영업,제주특별자치도 제주시 구좌읍 송당리 2600-7,"제주특별자치도 제주시 구좌읍 번영로 1980, 제1동 1층","씨유제주번영로점 제주특별자치도 제주시 구좌읍 번영로 1980, 제1동 1층",송당리 2600-7,"번영로 1980,",126.732979949,33.437014915
196,지에스대천교차로점,2023-09-12,영업,제주특별자치도 제주시 구좌읍 송당리 2608,"제주특별자치도 제주시 구좌읍 비자림로 1219, 1층 1호","지에스대천교차로점 제주특별자치도 제주시 구좌읍 비자림로 1219, 1층 1호",송당리 2608,"비자림로 1219,",126.735164208,33.435655875
197,더벤티제주세화점,2023-06-12,영업,제주특별자치도 제주시 구좌읍 세화리 1419-10,"제주특별자치도 제주시 구좌읍 구좌로 50, 1층","더벤티제주세화점 제주특별자치도 제주시 구좌읍 구좌로 50, 1층",세화리 1419-10,"구좌로 50,",126.856726119,33.522990745
198,씨유제주김녕동성점,2022-02-11,영업,제주특별자치도 제주시 구좌읍 김녕리 1206-4,제주특별자치도 제주시 구좌읍 김녕로 157,씨유제주김녕동성점 제주특별자치도 제주시 구좌읍 김녕로 157,김녕리 1206-4,김녕로 157,126.754632533,33.555825578
199,마하나임카페,2022-04-05,영업,제주특별자치도 제주시 구좌읍 하도리 429-6,"제주특별자치도 제주시 구좌읍 해맞이해안로 1796, 1층","마하나임카페 제주특별자치도 제주시 구좌읍 해맞이해안로 1796, 1층",하도리 429-6,"해맞이해안로 1796,",126.893302529,33.525523903
200,제이문,2022-04-05,영업,제주특별자치도 제주시 구좌읍 행원리 647,"제주특별자치도 제주시 구좌읍 행원로7길 30-16, 1층","제이문 제주특별자치도 제주시 구좌읍 행원로7길 30-16, 1층",행원리 647,"행원로7길 30-16,",126.808553733,33.555346512
201,칠분의오,2022-04-06,영업,제주특별자치도 제주시 구좌읍 행원리 574,"제주특별자치도 제주시 구좌읍 해맞이해안로 650-20, 111동 1층","칠분의오 제주특별자치도 제주시 구좌읍 해맞이해안로 650-20, 111동 1층",행원리 574,"해맞이해안로 650-20,",126.813488536,33.558497933
202,조남매구움과자,2022-02-08,영업,제주특별자치도 제주시 구좌읍 평대리 2940,"제주특별자치도 제주시 구좌읍 다랑쉬북로 61, 201동 1층","조남매구움과자 제주특별자치도 제주시 구좌읍 다랑쉬북로 61, 201동 1층",평대리 2940,"다랑쉬북로 61,",126.813506191,33.492390510
203,발리인제주,2022-02-08,영업,제주특별자치도 제주시 구좌읍 종달리 572-10,"제주특별자치도 제주시 구좌읍 해맞이해안로 2326, 1층","발리인제주 제주특별자치도 제주시 구좌읍 해맞이해안로 2326, 1층",종달리 572-10,"해맞이해안로 2326,",126.909032229,33.493420349
204,크럼스쿠키,2022-01-27,영업,제주특별자치도 제주시 구좌읍 한동리 10-108,"제주특별자치도 제주시 구좌읍 계룡길 36-1, 1층","크럼스쿠키 제주특별자치도 제주시 구좌읍 계룡길 36-1, 1층",한동리 10-108,"계룡길 36-1,",126.835162573,33.539025008
205,앰퍼샌드,2022-01-27,영업,제주특별자치도 제주시 구좌읍 김녕리 6107-1,"제주특별자치도 제주시 구좌읍 구좌해안로 178, 1층","앰퍼샌드 제주특별자치도 제주시 구좌읍 구좌해안로 178, 1층",김녕리 6107-1,"구좌해안로 178,",126.731388802,33.559341893
206,하토우커피로스터스,2022-02-25,영업,제주특별자치도 제주시 구좌읍 하도리 3296-2,"제주특별자치도 제주시 구좌읍 구좌로 188-1, 제2동 1층","하토우커피로스터스 제주특별자치도 제주시 구좌읍 구좌로 188-1, 제2동 1층",하도리 3296-2,"구좌로 188-1,",126.870136686,33.520026452
207,카페까르네,2022-03-03,영업,제주특별자치도 제주시 구좌읍 상도리 408-4,"제주특별자치도 제주시 구좌읍 상하도길 39-1, 제2동 1층","카페까르네 제주특별자치도 제주시 구좌읍 상하도길 39-1, 제2동 1층",상도리 408-4,"상하도길 39-1,",126.868178771,33.515903578
208,소농로드,2022-03-31,영업,제주특별자치도 제주시 구좌읍 평대리 1467-6,"제주특별자치도 제주시 구좌읍 비자림로 2615, 1층","소농로드 제주특별자치도 제주시 구좌읍 비자림로 2615, 1층",평대리 1467-6,"비자림로 2615,",126.834449345,33.519410189
209,소요카페,2022-02-07,영업,제주특별자치도 제주시 구좌읍 김녕리 1274,"제주특별자치도 제주시 구좌읍 김녕로1길 89-8, 2층","소요카페 제주특별자치도 제주시 구좌읍 김녕로1길 89-8, 2층",김녕리 1274,"김녕로1길 89-8,",126.753118294,33.557591016
210,제주농부여행,2023-01-31,영업,제주특별자치도 제주시 구좌읍 송당리 874,"제주특별자치도 제주시 구좌읍 송당5길 68-118, 1층","제주농부여행 제주특별자치도 제주시 구좌읍 송당5길 68-118, 1층",송당리 874,"송당5길 68-118,",126.787659614,33.477099081
211,송당빌레,2022-01-12,영업,제주특별자치도 제주시 구좌읍 송당리 1530-4,제주특별자치도 제주시 구좌읍 송당2길 13,송당빌레 제주특별자치도 제주시 구좌읍 송당2길 13,송당리 1530-4,송당2길 13,126.782751263,33.470585602
212,오에이치디,2022-01-17,영업,제주특별자치도 제주시 구좌읍 덕천리 1252,"제주특별자치도 제주시 구좌읍 중산간동로 1875, 제2동","오에이치디 제주특별자치도 제주시 구좌읍 중산간동로 1875, 제2동",덕천리 1252,"중산간동로 1875,",126.748300633,33.482932393
213,카페봄봄세화점,2021-12-10,영업,제주특별자치도 제주시 구좌읍 세화리 3648-5,"제주특별자치도 제주시 구좌읍 세평항로 12, 1층","카페봄봄세화점 제주특별자치도 제주시 구좌읍 세평항로 12, 1층",세화리 3648-5,"세평항로 12,",126.853622325,33.524532606
214,카페오투힐,2023-05-09,영업,제주특별자치도 제주시 구좌읍 하도리 2989,"제주특별자치도 제주시 구좌읍 해맞이해안로 1588-1, 제1동 2층","카페오투힐 제주특별자치도 제주시 구좌읍 해맞이해안로 1588-1, 제1동 2층",하도리 2989,"해맞이해안로 1588-1,",126.873117171,33.528437658
215,필라테스앤나,2023-05-02,영업,제주특별자치도 제주시 구좌읍 송당리 898-7,"제주특별자치도 제주시 구좌읍 송당5길 44, 2층","필라테스앤나 제주특별자치도 제주시 구좌읍 송당5길 44, 2층",송당리 898-7,"송당5길 44,",126.784969659,33.475312769
216,평대여카페,2023-04-10,영업,제주특별자치도 제주시 구좌읍 평대리 2018,"제주특별자치도 제주시 구좌읍 해맞이해안로 1208, 2층","평대여카페 제주특별자치도 제주시 구좌읍 해맞이해안로 1208, 2층",평대리 2018,"해맞이해안로 1208,",126.843059861,33.533636202
217,세븐일레븐제주덕천리점,2023-04-21,영업,제주특별자치도 제주시 구좌읍 덕천리 1325,"제주특별자치도 제주시 구좌읍 중산간동로 1909, 제2동 1층","세븐일레븐제주덕천리점 제주특별자치도 제주시 구좌읍 중산간동로 1909, 제2동 1층",덕천리 1325,"중산간동로 1909,",126.751266137,33.481563917
218,탐앤탐스블랙제주김녕점,2023-04-17,영업,제주특별자치도 제주시 구좌읍 김녕리 4195,"제주특별자치도 제주시 구좌읍 일주동로 1921, 1층","탐앤탐스블랙제주김녕점 제주특별자치도 제주시 구좌읍 일주동로 1921, 1층",김녕리 4195,"일주동로 1921,",126.737104740,33.555384610
219,인생흑돼지,2023-04-14,영업,제주특별자치도 제주시 구좌읍 김녕리 2566,"제주특별자치도 제주시 구좌읍 김녕남2길 6, 1층","인생흑돼지 제주특별자치도 제주시 구좌읍 김녕남2길 6, 1층",김녕리 2566,"김녕남2길 6,",126.743263999,33.550832990
220,마이리틀테라스,2023-04-05,영업,제주특별자치도 제주시 구좌읍 동복리 1647,"제주특별자치도 제주시 구좌읍 동복로 5, 1층","마이리틀테라스 제주특별자치도 제주시 구좌읍 동복로 5, 1층",동복리 1647,"동복로 5,",126.706871862,33.553494486
221,땡초김밥싱싱왕만두김녕점,2021-10-05,영업,제주특별자치도 제주시 구좌읍 김녕리 3614,"제주특별자치도 제주시 구좌읍 김녕로 79-2, 1층","땡초김밥싱싱왕만두김녕점 제주특별자치도 제주시 구좌읍 김녕로 79-2, 1층",김녕리 3614,"김녕로 79-2,",126.746726855,33.554455274
222,오늘봄,2021-11-30,영업,제주특별자치도 제주시 구좌읍 월정리 496,제주특별자치도 제주시 구좌읍 월정5길 47,오늘봄 제주특별자치도 제주시 구좌읍 월정5길 47,월정리 496,월정5길 47,126.794759614,33.554525638
223,불타는여고24시떡볶이구좌성산점,2021-10-25,영업,제주특별자치도 제주시 구좌읍 종달리 2762,"제주특별자치도 제주시 구좌읍 일주동로 3653-1, 2층","불타는여고24시떡볶이구좌성산점 제주특별자치도 제주시 구좌읍 일주동로 3653-1, 2층",종달리 2762,"일주동로 3653-1,",126.892453208,33.498690550
224,리치망고월정점,2021-10-26,영업,제주특별자치도 제주시 구좌읍 행원리 653-10,"제주특별자치도 제주시 구좌읍 해맞이해안로 610, 1~2층","리치망고월정점 제주특별자치도 제주시 구좌읍 해맞이해안로 610, 1~2층",행원리 653-10,"해맞이해안로 610,",126.809829722,33.556166090
225,꼬스덴뇨,2021-10-22,영업,제주특별자치도 제주시 구좌읍 종달리 150,제주특별자치도 제주시 구좌읍 해맞이해안로 2080,꼬스덴뇨 제주특별자치도 제주시 구좌읍 해맞이해안로 2080,종달리 150,해맞이해안로 2080,126.905254316,33.509870202
226,씨유제주에코비자림점,2021-10-28,영업,제주특별자치도 제주시 구좌읍 평대리 3212,제주특별자치도 제주시 구좌읍 비자림로 2235-2,씨유제주에코비자림점 제주특별자치도 제주시 구좌읍 비자림로 2235-2,평대리 3212,비자림로 2235-2,126.808035801,33.494983669
227,오가닉제주,2021-10-27,영업,제주특별자치도 제주시 구좌읍 세화리 1467-2,"제주특별자치도 제주시 구좌읍 구좌로 53, 1층","오가닉제주 제주특별자치도 제주시 구좌읍 구좌로 53, 1층",세화리 1467-2,"구좌로 53,",126.857251161,33.523079061
228,돌담너머당근,2021-10-27,영업,제주특별자치도 제주시 구좌읍 평대리 2033-6,"제주특별자치도 제주시 구좌읍 대수길 22, 1층","돌담너머당근 제주특별자치도 제주시 구좌읍 대수길 22, 1층",평대리 2033-6,"대수길 22,",126.838269652,33.536479933
229,카페세화당,2021-12-07,영업,제주특별자치도 제주시 구좌읍 하도리 2989,"제주특별자치도 제주시 구좌읍 해맞이해안로 1588-1, 제1동 1층","카페세화당 제주특별자치도 제주시 구좌읍 해맞이해안로 1588-1, 제1동 1층",하도리 2989,"해맞이해안로 1588-1,",126.873117171,33.528437658
230,음식이탐나,2021-12-07,영업,제주특별자치도 제주시 구좌읍 송당리 1853-3,"제주특별자치도 제주시 구좌읍 송당서3길 15-11, 1층","음식이탐나 제주특별자치도 제주시 구좌읍 송당서3길 15-11, 1층",송당리 1853-3,"송당서3길 15-11,",126.769736950,33.465881687
231,제주해바라기카페공방,2021-11-11,영업,제주특별자치도 제주시 구좌읍 김녕리 1259,제주특별자치도 제주시 구좌읍 김녕로17길 23,제주해바라기카페공방 제주특별자치도 제주시 구좌읍 김녕로17길 23,김녕리 1259,김녕로17길 23,126.753442808,33.557356371
232,카페클로젯,2021-09-30,영업,제주특별자치도 제주시 구좌읍 행원리 1484,"제주특별자치도 제주시 구좌읍 행원로7길 23-12, 1층","카페클로젯 제주특별자치도 제주시 구좌읍 행원로7길 23-12, 1층",행원리 1484,"행원로7길 23-12,",126.806543120,33.556297812
233,쿡지니어,2023-03-23,영업,제주특별자치도 제주시 구좌읍 송당리 898-7,"제주특별자치도 제주시 구좌읍 송당5길 44, 1층","쿡지니어 제주특별자치도 제주시 구좌읍 송당5길 44, 1층",송당리 898-7,"송당5길 44,",126.784969659,33.475312769
234,그레잇,2023-03-09,영업,제주특별자치도 제주시 구좌읍 세화리 1536-5,"제주특별자치도 제주시 구좌읍 구좌로 24, 1층","그레잇 제주특별자치도 제주시 구좌읍 구좌로 24, 1층",세화리 1536-5,"구좌로 24,",126.854126490,33.523404928
235,씨유제주블루스프링점,2023-03-27,영업,제주특별자치도 제주시 구좌읍 김녕리 5993,"제주특별자치도 제주시 구좌읍 일주동로 1845, 1층 제4호","씨유제주블루스프링점 제주특별자치도 제주시 구좌읍 일주동로 1845, 1층 제4호",김녕리 5993,"일주동로 1845,",126.728575724,33.556436268
236,카페알지니,2023-03-27,영업,제주특별자치도 제주시 구좌읍 송당리 897-9,"제주특별자치도 제주시 구좌읍 송당5길 62-1, 1층","카페알지니 제주특별자치도 제주시 구좌읍 송당5길 62-1, 1층",송당리 897-9,"송당5길 62-1,",126.784982449,33.476746416
237,사르르제주,2021-08-10,영업,제주특별자치도 제주시 구좌읍 행원리 730-1,"제주특별자치도 제주시 구좌읍 행원로9길 5, 1층 제2호","사르르제주 제주특별자치도 제주시 구좌읍 행원로9길 5, 1층 제2호",행원리 730-1,"행원로9길 5,",126.808099758,33.553576393
238,몽그레,2021-09-16,영업,제주특별자치도 제주시 구좌읍 월정리 670-3,"제주특별자치도 제주시 구좌읍 해맞이해안로 400, 1~2층","몽그레 제주특별자치도 제주시 구좌읍 해맞이해안로 400, 1~2층",월정리 670-3,"해맞이해안로 400,",126.792704845,33.559561502
239,세븐일레븐제주행원사거리점,2021-07-13,영업,제주특별자치도 제주시 구좌읍 행원리 1144,"제주특별자치도 제주시 구좌읍 일주동로 2592, 1층","세븐일레븐제주행원사거리점 제주특별자치도 제주시 구좌읍 일주동로 2592, 1층",행원리 1144,"일주동로 2592,",126.804311201,33.545646848
240,디어브리즈,2021-09-24,영업,제주특별자치도 제주시 구좌읍 월정리 491,"제주특별자치도 제주시 구좌읍 월정3길 42, 1층","디어브리즈 제주특별자치도 제주시 구좌읍 월정3길 42, 1층",월정리 491,"월정3길 42,",126.794060682,33.554744088
241,세화카페텐더럽,2021-09-27,영업,제주특별자치도 제주시 구좌읍 세화리 1499,"제주특별자치도 제주시 구좌읍 해맞이해안로 1426, 2층","세화카페텐더럽 제주특별자치도 제주시 구좌읍 해맞이해안로 1426, 2층",세화리 1499,"해맞이해안로 1426,",126.857707074,33.525222254
242,바람에스치운다,2021-07-05,영업,제주특별자치도 제주시 구좌읍 하도리 368-6,"제주특별자치도 제주시 구좌읍 문주란로 121-1, 1층","바람에스치운다 제주특별자치도 제주시 구좌읍 문주란로 121-1, 1층",하도리 368-6,"문주란로 121-1,",126.894165779,33.522290264
243,송당뜰,2021-08-13,영업,제주특별자치도 제주시 구좌읍 송당리 1912-2,"제주특별자치도 제주시 구좌읍 송당6길 43-4, 1층","송당뜰 제주특별자치도 제주시 구좌읍 송당6길 43-4, 1층",송당리 1912-2,"송당6길 43-4,",126.784609486,33.466845005
244,블루보틀커피코리아제주,2021-07-23,영업,제주특별자치도 제주시 구좌읍 송당리 2656-6,"제주특별자치도 제주시 구좌읍 번영로 2133-30, 에이동 1층","블루보틀커피코리아제주 제주특별자치도 제주시 구좌읍 번영로 2133-30, 에이동 1층",송당리 2656-6,"번영로 2133-30,",126.750822245,33.433279126
245,종달이야기,2022-12-09,영업,제주특별자치도 제주시 구좌읍 종달리 611-2,"제주특별자치도 제주시 구좌읍 해맞이해안로 2350, 1층","종달이야기 제주특별자치도 제주시 구좌읍 해맞이해안로 2350, 1층",종달리 611-2,"해맞이해안로 2350,",126.910066400,33.491448364
246,도우보이,2023-01-02,영업,제주특별자치도 제주시 구좌읍 송당리 351-5,"제주특별자치도 제주시 구좌읍 비자림로 2136, 1층","도우보이 제주특별자치도 제주시 구좌읍 비자림로 2136, 1층",송당리 351-5,"비자림로 2136,",126.799158171,33.490710550
247,공간마트휴게소,2023-01-03,영업,제주특별자치도 제주시 구좌읍 평대리 3346-5,"제주특별자치도 제주시 구좌읍 세평항로 49, 1층","공간마트휴게소 제주특별자치도 제주시 구좌읍 세평항로 49, 1층",평대리 3346-5,"세평항로 49,",126.855238120,33.527681258
248,레이오버,2023-01-18,영업,제주특별자치도 제주시 구좌읍 행원리 575,"제주특별자치도 제주시 구좌읍 해맞이해안로 648, 1~2층","레이오버 제주특별자치도 제주시 구좌읍 해맞이해안로 648, 1~2층",행원리 575,"해맞이해안로 648,",126.812387213,33.558618341
249,온당,2023-01-05,영업,제주특별자치도 제주시 구좌읍 김녕리 2216,"제주특별자치도 제주시 구좌읍 김녕로 93, 1층","온당 제주특별자치도 제주시 구좌읍 김녕로 93, 1층",김녕리 2216,"김녕로 93,",126.748038411,33.554335225
250,제주풀씨,2022-12-23,영업,제주특별자치도 제주시 구좌읍 세화리 799-4,"제주특별자치도 제주시 구좌읍 세화합전2길 10-2, 1층","제주풀씨 제주특별자치도 제주시 구좌읍 세화합전2길 10-2, 1층",세화리 799-4,"세화합전2길 10-2,",126.858879383,33.513210336
251,퐁당퐁당,2021-04-28,영업,제주특별자치도 제주시 구좌읍 동복리 611,"제주특별자치도 제주시 구좌읍 구좌해안로 52-29, 가동 1층","퐁당퐁당 제주특별자치도 제주시 구좌읍 구좌해안로 52-29, 가동 1층",동복리 611,"구좌해안로 52-29,",126.721337358,33.555293699
252,하도기록,2021-05-28,영업,제주특별자치도 제주시 구좌읍 하도리 1091-62,"제주특별자치도 제주시 구좌읍 하도13길 30, 1층","하도기록 제주특별자치도 제주시 구좌읍 하도13길 30, 1층",하도리 1091-62,"하도13길 30,",126.889595379,33.510225720
253,파릇파릇파릇페,2021-05-11,영업,제주특별자치도 제주시 구좌읍 김녕리 2540,"제주특별자치도 제주시 구좌읍 김녕로4길 30, 1층","파릇파릇파릇페 제주특별자치도 제주시 구좌읍 김녕로4길 30, 1층",김녕리 2540,"김녕로4길 30,",126.744138801,33.552628184
254,인터포레스트,2021-06-09,영업,제주특별자치도 제주시 구좌읍 송당리 2092,"제주특별자치도 제주시 구좌읍 비자림로 1655, 1~2층","인터포레스트 제주특별자치도 제주시 구좌읍 비자림로 1655, 1~2층",송당리 2092,"비자림로 1655,",126.772377160,33.457257558
255,마요피갤러리,2021-05-27,영업,제주특별자치도 제주시 구좌읍 하도리 513-5,"제주특별자치도 제주시 구좌읍 하도동길 27-38, 1층","마요피갤러리 제주특별자치도 제주시 구좌읍 하도동길 27-38, 1층",하도리 513-5,"하도동길 27-38,",126.888431220,33.524435342
256,바보나무사진카페,2021-05-10,영업,제주특별자치도 제주시 구좌읍 하도리 429-11,"제주특별자치도 제주시 구좌읍 해맞이해안로 1800, 1층","바보나무사진카페 제주특별자치도 제주시 구좌읍 해맞이해안로 1800, 1층",하도리 429-11,"해맞이해안로 1800,",126.893524794,33.525177075
