store_name,date,visits
피즈,2021-03-27,2
피즈,2021-04-03,1
피즈,2021-05-01,1
피즈,2021-05-08,1
피즈,2021-05-22,2
피즈,2021-06-05,1
피즈,2021-06-26,2
피즈,2021-07-17,3
피즈,2021-07-24,2
피즈,2021-08-07,2
피즈,2021-08-14,2
피즈,2021-08-28,1
피즈,2021-09-18,1
피즈,2021-09-25,1
피즈,2021-11-06,1
피즈,2021-11-13,1
피즈,2021-11-27,1
피즈,2021-12-04,3
피즈,2021-12-18,2
플레이팅제주국제공항국내선4층점,2020-04-04,1
플레이팅제주국제공항국내선4층점,2020-05-09,1
플레이팅제주국제공항국내선4층점,2020-05-23,1
플레이팅제주국제공항국내선4층점,2020-05-30,1
땡큐꼬마김밥,2021-07-10,1
애월고깃간,2020-01-11,1
애월고깃간,2020-05-02,1
애월고깃간,2020-11-21,1
애월고깃간,2021-03-13,2
애월고깃간,2021-05-01,1
애월고깃간,2021-05-22,1
종달미소,2020-08-08,1
종달미소,2020-11-28,1
종달미소,2021-08-21,1
종달미소,2021-09-25,1
종달미소,2021-12-18,1
스누피카페,2020-07-18,1
스누피카페,2020-08-08,1
스누피카페,2020-10-10,1
스누피카페,2020-12-12,1
스누피카페,2021-03-27,1
스누피카페,2021-04-03,1
스누피카페,2021-04-10,1
스누피카페,2021-05-08,1
스누피카페,2021-05-15,1
스누피카페,2021-06-05,1
스누피카페,2021-07-10,2
스누피카페,2021-08-21,1
스누피카페,2021-09-18,1
스누피카페,2021-10-09,1
스누피카페,2021-10-23,2
스누피카페,2021-11-06,1
스누피카페,2021-11-13,1
스누피카페,2021-12-25,1
주객이전도,2020-01-04,1
주객이전도,2020-09-19,1
오지힐제주,2021-08-14,1
오지힐제주,2021-11-06,1
오지힐제주,2021-12-18,1
오지힐제주,2021-12-25,1
오늘은국수내일은국밥,2020-11-21,2
오늘은국수내일은국밥,2021-05-15,1
우쿠야제주함덕점,2020-01-18,1
우쿠야제주함덕점,2020-05-16,1
우쿠야제주함덕점,2020-05-23,1
우쿠야제주함덕점,2020-05-24,1
우쿠야제주함덕점,2020-08-01,1
스텔라제주,2020-08-08,1
스텔라제주,2020-09-05,1
스텔라제주,2021-03-27,1
스텔라제주,2021-05-22,1
월정리쌀국수포앤프라이,2020-01-04,1
월정리쌀국수포앤프라이,2020-05-02,1
월정리쌀국수포앤프라이,2020-07-11,1
월정리쌀국수포앤프라이,2020-08-08,1
월정리쌀국수포앤프라이,2020-09-19,1
월정리쌀국수포앤프라이,2020-10-24,2
월정리쌀국수포앤프라이,2021-09-04,1
월정리쌀국수포앤프라이,2021-10-09,1
함덕우동집,2020-08-01,1
신도원,2021-04-03,1
신도원,2021-06-05,1
신도원,2021-11-27,1
소소한밤,2020-03-14,1
소소한밤,2020-05-09,1
소소한밤,2020-05-16,1
소소한밤,2021-04-17,1
소소한밤,2021-06-05,1
소소한밤,2021-09-25,1
순살몬스터중앙점,2021-07-10,1
온에어,2020-09-26,1
온에어,2020-11-14,1
온에어,2020-11-28,1
온에어,2021-04-17,1
하와,2020-08-29,1
하와,2020-10-17,1
하와,2021-06-19,1
하와,2021-07-17,1
하와,2021-08-21,2
하와,2021-09-04,1
하와,2021-09-18,1
스테이펍,2021-06-05,1
스테이펍,2021-07-03,1
얌샘김밥제주노형점,2020-01-11,1
다실카페,2020-05-23,1
다실카페,2020-09-12,1
다실카페,2021-02-27,1
다실카페,2021-09-04,1
다실카페,2021-10-23,1
다실카페,2021-12-04,1
공룡마라탕앤꼬치6호점,2021-06-19,1
돈꿀꺽,2020-12-19,1
1943제주연동점,2020-09-19,1
칠성로차와술,2021-09-25,1
인더파이,2020-05-09,1
인더파이,2021-03-27,1
인더파이,2021-12-11,1
남순이네국수,2020-03-07,1
남순이네국수,2020-04-11,1
남순이네국수,2020-04-18,1
남순이네국수,2020-05-23,1
남순이네국수,2020-08-29,1
남순이네국수,2020-11-28,1
남순이네국수,2021-05-15,1
남순이네국수,2021-08-21,1
남순이네국수,2021-10-16,1
요리하는주방,2020-11-28,1
요리하는주방,2021-09-11,1
두둠치밥,2021-04-03,1
노가리앤비어연동점2호점,2020-01-11,1
하가네밥집,2020-03-07,1
완김밥,2020-05-23,1
협재밀,2021-10-30,1
허기지면,2020-08-08,1
허기지면,2020-12-12,1
허기지면,2021-08-28,1
난타오천서사로점,2021-02-20,1
난타오천서사로점,2021-03-06,1
난타오천서사로점,2021-05-02,1
삼첩분식신제주점,2021-05-01,1
유니식탁,2021-10-30,1
탐라스낵,2020-04-11,1
탐라스낵,2020-07-25,1
탐라스낵,2020-10-10,1
탐라스낵,2020-11-14,1
탐라스낵,2021-09-11,1
썬더치킨제원점,2020-05-09,1
무지개식당,2020-10-10,1
무지개식당,2020-10-31,1
무지개식당,2021-03-13,1
골드킹,2020-07-11,1
골드킹,2021-03-06,1
골드킹,2021-03-20,1
골드킹,2021-09-04,1
국시촌,2020-11-07,1
국시촌,2021-05-08,1
국시촌,2021-05-15,2
애월7일,2021-07-10,1
루스트플레이스한림점,2021-09-25,1
돈배락정육식당,2020-01-11,1
돈배락정육식당,2021-03-27,1
돈배락정육식당,2021-07-10,1
돈배락정육식당,2021-08-14,1
생활맥주제주연동점,2020-05-16,1
생활맥주제주연동점,2021-08-07,1
에이바우트연동신시가지점,2021-02-20,1
도쿄술집제주연동점,2020-09-19,1
유메,2020-08-08,1
유메,2020-08-29,2
유메,2020-09-05,2
유메,2020-09-26,2
유메,2020-11-07,1
유메,2020-11-14,1
유메,2020-11-28,1
유메,2021-02-27,1
유메,2021-03-06,1
유메,2021-03-13,1
유메,2021-03-27,1
유메,2021-04-03,1
유메,2021-04-10,1
유메,2021-05-22,2
유메,2021-06-05,2
유메,2021-06-19,1
유메,2021-08-21,1
유메,2021-08-28,1
유메,2021-09-11,1
유메,2021-10-23,1
미스터빠삭제주외도점,2020-07-11,1
미스터빠삭제주외도점,2020-11-21,1
미스터빠삭제주외도점,2021-06-26,1
미스터빠삭제주외도점,2021-11-20,1
나무꽃,2020-04-04,1
나무꽃,2020-09-19,1
나무꽃,2021-03-13,1
나무꽃,2021-03-27,1
나무꽃,2021-04-03,1
나무꽃,2021-04-17,1
나무꽃,2021-07-03,1
나무꽃,2021-08-21,1
나무꽃,2021-10-30,1
나무꽃,2021-12-25,1
금커피별빙수,2021-08-14,1
금커피별빙수,2021-09-11,1
구름밭카페,2021-05-01,2
비비큐제주드림타워점,2020-01-04,2
비비큐제주드림타워점,2020-05-09,2
비비큐제주드림타워점,2020-05-23,1
비비큐제주드림타워점,2020-07-04,1
비비큐제주드림타워점,2020-08-22,1
비비큐제주드림타워점,2020-12-19,1
비비큐제주드림타워점,2021-04-10,1
(주)아워홈푸디움제주공항점제주애월카츠,2020-04-04,1
(주)아워홈푸디움제주공항점제주애월카츠,2020-05-09,1
(주)아워홈푸디움제주공항점제주애월카츠,2020-05-23,1
(주)아워홈푸디움제주공항점제주애월카츠,2020-05-30,1
(주)아워홈푸디움제주공항점제주리식탁앤온담국수,2020-04-04,1
(주)아워홈푸디움제주공항점제주리식탁앤온담국수,2020-05-09,1
(주)아워홈푸디움제주공항점제주리식탁앤온담국수,2020-05-23,1
(주)아워홈푸디움제주공항점제주리식탁앤온담국수,2020-05-30,1
홀리몰리,2021-06-26,1
비에이치씨제주저지점,2020-10-24,1
애월감성,2021-07-10,1
애월감성,2021-07-24,1
애월감성,2021-11-13,1
애월감성,2021-12-04,1
보배반점제주시청점,2021-04-10,1
노군꼬치함덕점,2020-07-11,1
노군꼬치함덕점,2021-04-03,1
노군꼬치함덕점,2021-05-08,1
노군꼬치함덕점,2021-10-09,1
청춘호프,2020-12-19,1
집밥연구소,2020-01-18,1
집밥연구소,2020-04-11,1
집밥연구소,2020-08-02,1
집밥연구소,2020-09-12,1
집밥연구소,2021-06-26,1
지카페글로스터,2020-05-23,1
지카페글로스터,2020-05-30,1
지카페글로스터,2021-04-10,1
지카페글로스터,2021-06-19,1
지카페글로스터,2021-07-10,1
지카페글로스터,2021-08-14,1
지카페글로스터,2021-09-04,1
지카페글로스터,2021-09-18,1
지카페글로스터,2021-11-06,1
고요산책,2021-12-25,1
서광마을국수,2020-01-25,1
서광마을국수,2020-07-04,1
서광마을국수,2020-08-08,1
서광마을국수,2021-08-14,1
케미스트,2020-10-17,1
케미스트,2021-10-02,1
제주육로,2020-04-05,1
프리벌스,2020-03-14,1
프리벌스,2020-10-31,1
프리벌스,2021-02-06,1
돌담땅콩국수,2021-08-07,1
돌담땅콩국수,2021-09-11,1
돌담땅콩국수,2021-09-25,2
돌담땅콩국수,2021-10-09,2
썬더치킨함덕점,2020-01-18,1
썬더치킨함덕점,2020-05-16,1
썬더치킨함덕점,2020-05-23,1
썬더치킨함덕점,2020-05-24,1
썬더치킨함덕점,2020-08-01,1
테라스,2021-11-06,1
외국가게,2021-10-02,1
손오공마라탕신제주점,2021-10-02,1
김희선제주몸국,2021-08-28,1
김희선제주몸국,2021-09-25,1
김희선제주몸국,2021-10-02,2
김희선제주몸국,2021-10-09,3
김희선제주몸국,2021-10-30,1
김희선제주몸국,2021-11-13,2
김희선제주몸국,2021-11-20,3
김희선제주몸국,2021-11-27,2
김희선제주몸국,2021-12-04,2
김희선제주몸국,2021-12-18,2
맛있당돈까스제주본점,2020-12-12,1
맛있당돈까스제주본점,2021-10-09,1
역전할머니맥주1982제주신산점,2020-12-12,1
호다,2021-02-06,1
호다,2021-02-20,1
호다,2021-03-20,1
호다,2021-04-10,1
호다,2021-04-17,1
호다,2021-08-21,1
호다,2021-08-28,1
무암돈연동점,2021-02-06,1
사계진미일도점,2020-11-14,1
사계진미일도점,2021-10-16,1
사계진미일도점,2021-12-11,1
지에이치파티,2020-05-30,1
하도댁흑돼지두루치기,2020-08-29,1
하도댁흑돼지두루치기,2021-08-28,1
하도댁흑돼지두루치기,2021-09-11,1
머믈,2020-11-07,2
머믈,2021-09-11,1
머믈,2021-09-25,2
카페멜록,2021-12-11,1
고토,2021-12-11,1
고토,2021-12-25,1
애월돼지,2020-09-19,1
애월돼지,2021-07-03,1
맛있는집밥삼화점,2020-07-18,1
제주개생활연구소,2020-08-01,1
제주개생활연구소,2020-10-17,1
제주개생활연구소,2021-02-06,1
제주개생활연구소,2021-10-30,1
제주개생활연구소,2021-12-25,1
치꼬,2021-08-28,1
치꼬,2021-10-16,1
치꼬,2021-10-30,1
금악 똣똣라면,2021-08-28,1
금악 똣똣라면,2021-10-16,1
금악 똣똣라면,2021-10-30,1
아니따,2021-09-11,1
아니따,2021-11-13,1
자올,2020-05-02,1
공항1등이자카야도,2020-01-25,1
공항1등이자카야도,2020-05-16,1
공항1등이자카야도,2020-09-12,1
공항1등이자카야도,2021-05-15,1
공항1등이자카야도,2021-06-26,1
공항1등이자카야도,2021-07-17,1
공항1등이자카야도,2021-08-28,1
8월의중식앤푸드맛집,2021-05-08,1
엉터리왕,2020-10-31,1
엉터리왕,2020-11-21,1
엉터리왕,2021-02-27,1
엉터리왕,2021-04-03,1
엉터리왕,2021-04-17,1
엉터리왕,2021-08-07,1
엉터리왕,2021-09-11,1
엉터리왕,2021-10-16,1
명자,2020-01-18,1
명자,2020-05-23,1
명자,2020-05-30,1
명자,2020-07-11,1
명자,2020-08-01,1
명자,2020-09-05,1
명자,2020-09-12,1
명자,2020-09-26,1
명자,2020-10-10,1
명자,2020-10-17,1
명자,2020-11-07,2
명자,2020-11-14,1
명자,2020-11-28,2
명자,2021-02-27,3
명자,2021-03-13,1
명자,2021-03-27,1
명자,2021-04-03,1
명자,2021-04-17,1
명자,2021-05-01,1
명자,2021-05-15,3
명자,2021-05-22,2
명자,2021-06-19,2
명자,2021-06-26,1
명자,2021-07-03,2
명자,2021-07-10,1
명자,2021-07-24,1
명자,2021-08-07,1
명자,2021-08-21,1
명자,2021-09-04,1
명자,2021-09-11,3
명자,2021-10-02,1
명자,2021-11-27,1
명자,2021-12-04,1
명자,2021-12-11,1
공공시,2021-03-13,1
공공시,2021-04-24,1
꿀봉,2020-05-09,1
꿀봉,2020-07-04,1
꿀봉,2021-11-27,1
성원칼국수,2021-02-27,1
해방,2020-08-01,1
해방,2020-11-21,1
해방,2020-12-19,1
해방,2021-08-14,1
해방,2021-08-21,1
끄티탑동,2021-03-27,1
끄티탑동,2021-11-27,1
어멍보쌈,2021-06-05,1
어멍보쌈,2021-12-25,1
풍천장어직판장한길수산,2021-08-14,1
고피자제주노형점,2020-05-23,1
리코쏠레,2021-03-27,1
전복죽일번가,2021-10-09,1
화랑스시,2021-12-11,1
오봉집,2020-04-25,1
엠버스페이스,2020-01-04,1
엠버스페이스,2021-02-20,1
엠버스페이스,2021-03-20,1
엠버스페이스,2021-05-01,1
엠버스페이스,2021-09-11,1
엠버스페이스,2021-09-18,1
엠버스페이스,2021-09-25,1
엠버스페이스,2021-10-02,1
엠버스페이스,2021-10-09,1
엠버스페이스,2021-11-06,2
비비큐제주아라점,2021-07-24,3
제주해물궁이호테우점,2021-10-02,1
제주해물궁이호테우점,2021-11-06,1
제주해물궁이호테우점,2021-12-11,1
해피누들,2020-01-18,1
해피누들,2020-08-01,1
해피누들,2021-06-26,1
해피누들,2021-09-25,1
해피누들,2021-10-23,1
구좌월정세화리삼다수산,2020-03-21,1
구좌월정세화리삼다수산,2020-08-01,1
구좌월정세화리삼다수산,2020-10-03,1
구좌월정세화리삼다수산,2020-10-10,1
구좌월정세화리삼다수산,2021-03-06,1
구좌월정세화리삼다수산,2021-05-01,1
구좌월정세화리삼다수산,2021-05-15,1
구좌월정세화리삼다수산,2021-05-22,1
구좌월정세화리삼다수산,2021-07-03,1
구좌월정세화리삼다수산,2021-07-24,1
구좌월정세화리삼다수산,2021-09-18,1
구좌월정세화리삼다수산,2021-11-13,1
다채움,2021-05-08,1
다채움,2021-08-07,1
사거리닭강정,2021-06-26,1
힛업,2020-04-25,1
지코바치킨외도하귀점,2020-09-05,1
마왕족발제주아라점,2021-07-24,3
제주더시즈닝협재흑돼지,2020-01-04,1
제주더시즈닝협재흑돼지,2020-01-18,1
제주더시즈닝협재흑돼지,2020-05-02,3
제주더시즈닝협재흑돼지,2020-05-16,1
제주더시즈닝협재흑돼지,2020-08-01,1
제주더시즈닝협재흑돼지,2020-08-08,2
제주더시즈닝협재흑돼지,2020-08-22,1
제주더시즈닝협재흑돼지,2020-08-29,1
제주더시즈닝협재흑돼지,2020-09-12,1
제주더시즈닝협재흑돼지,2020-10-10,1
제주더시즈닝협재흑돼지,2020-10-24,1
제주더시즈닝협재흑돼지,2020-10-31,1
제주더시즈닝협재흑돼지,2020-11-07,1
제주더시즈닝협재흑돼지,2020-11-21,1
제주더시즈닝협재흑돼지,2021-05-01,1
제주더시즈닝협재흑돼지,2021-07-17,1
제주더시즈닝협재흑돼지,2021-07-24,1
제주더시즈닝협재흑돼지,2021-11-06,1
제주더시즈닝협재흑돼지,2021-12-18,1
제주더시즈닝협재흑돼지,2021-12-25,1
프리즌,2020-05-30,1
제주스시호타루,2020-03-21,1
제주스시호타루,2020-05-23,1
제주스시호타루,2020-07-11,1
제주스시호타루,2020-08-01,2
제주스시호타루,2020-08-29,1
제주스시호타루,2020-10-24,1
제주스시호타루,2020-10-31,1
제주스시호타루,2021-02-06,1
제주스시호타루,2021-03-06,1
제주스시호타루,2021-03-27,1
제주스시호타루,2021-04-10,1
제주스시호타루,2021-05-01,1
제주스시호타루,2021-05-08,2
제주스시호타루,2021-07-03,2
제주스시호타루,2021-07-10,1
제주스시호타루,2021-08-14,1
제주스시호타루,2021-10-09,1
제주스시호타루,2021-10-16,1
제주스시호타루,2021-10-23,1
제주스시호타루,2021-10-30,1
제주스시호타루,2021-11-06,1
제주스시호타루,2021-11-20,1
제주스시호타루,2021-11-27,1
제주스시호타루,2021-12-11,1
제주스시호타루,2021-12-25,1
찐한여우,2020-09-19,1
프랭크버거제주연동노형점,2020-01-25,1
프랭크버거제주연동노형점,2020-04-11,1
프랭크버거제주연동노형점,2020-10-17,2
프랭크버거제주연동노형점,2020-11-21,1
이에프쿠치나,2021-04-03,1
이에프쿠치나,2021-04-10,1
이에프쿠치나,2021-08-14,2
이에프쿠치나,2021-10-16,1
이에프쿠치나,2021-12-04,1
탑동수산시장,2020-10-17,1
탑동수산시장,2021-10-02,1
드하르,2020-03-28,1
드하르,2020-08-08,1
드하르,2021-08-07,1
애월당백화점,2020-01-11,3
애월당백화점,2020-03-14,2
애월당백화점,2020-04-04,1
애월당백화점,2020-04-11,1
애월당백화점,2020-04-18,1
애월당백화점,2020-05-23,1
애월당백화점,2020-08-01,2
애월당백화점,2020-10-17,3
애월당백화점,2020-10-24,3
애월당백화점,2020-11-07,2
애월당백화점,2021-02-27,2
애월당백화점,2021-03-06,1
애월당백화점,2021-03-13,3
애월당백화점,2021-03-27,1
애월당백화점,2021-04-03,1
애월당백화점,2021-04-10,1
애월당백화점,2021-08-07,1
애월당백화점,2021-10-16,1
애월당백화점,2021-11-13,1
탐나는밥상,2020-09-12,1
탐나는밥상,2020-10-03,1
탐나는밥상,2021-07-17,1
우동카덴,2020-11-07,1
우동카덴,2021-11-20,1
우동카덴,2021-12-04,1
두번째인연,2020-10-24,1
두번째인연,2020-11-28,1
두번째인연,2021-08-21,1
두번째인연,2021-09-18,1
두번째인연,2021-11-20,1
또똣혼술바,2020-03-21,1
또똣혼술바,2020-03-28,1
또똣혼술바,2020-10-10,1
또똣혼술바,2021-06-26,1
시장밥상,2020-03-07,1
시장밥상,2020-09-19,1
시장밥상,2020-11-14,1
시장밥상,2021-02-20,1
시장밥상,2021-04-17,1
해뜨는집,2021-10-02,1
도브다이브,2020-09-26,1
도브다이브,2021-08-07,1
불닭공장이도점,2021-05-01,1
아피로,2020-07-18,1
아피로,2020-09-26,1
아피로,2021-02-20,2
아피로,2021-03-06,1
아피로,2021-03-13,1
아피로,2021-08-28,1
아피로,2021-11-20,1
아피로,2021-12-04,1
아피로,2021-12-11,2
아피로,2021-12-18,1
우아한밥상,2020-04-11,2
우아한밥상,2020-07-04,1
우아한밥상,2021-11-06,1
이정현돼지갈비강정,2020-05-02,2
이정현돼지갈비강정,2020-07-18,1
이정현돼지갈비강정,2020-08-29,1
이정현돼지갈비강정,2020-09-19,1
이정현돼지갈비강정,2020-11-14,1
이정현돼지갈비강정,2021-04-03,2
이정현돼지갈비강정,2021-05-08,2
이정현돼지갈비강정,2021-05-15,1
이정현돼지갈비강정,2021-06-26,1
이정현돼지갈비강정,2021-07-03,1
이정현돼지갈비강정,2021-07-17,1
이정현돼지갈비강정,2021-08-07,1
이정현돼지갈비강정,2021-09-25,1
이정현돼지갈비강정,2021-10-16,1
이정현돼지갈비강정,2021-10-30,1
이정현돼지갈비강정,2021-11-06,1
이정현돼지갈비강정,2021-12-11,2
이정현돼지갈비강정,2021-12-25,1
애월갈치어박사,2021-10-09,2
애월갈치어박사,2021-10-23,1
애월갈치어박사,2021-11-13,1
애월갈치어박사,2021-12-04,1
애월갈치어박사,2021-12-11,1
옹심이수제비칼국수,2021-08-21,1
옹심이수제비칼국수,2021-09-11,1
리얼안심탕수육앤리얼하노이신제주점,2021-10-02,1
은화수식당제주외도점,2021-05-08,1
연돈볼카츠제주사수점,2020-04-11,1
연돈볼카츠제주사수점,2020-05-23,1
연돈볼카츠제주사수점,2020-07-25,1
연돈볼카츠제주사수점,2020-08-22,1
연돈볼카츠제주사수점,2020-10-03,1
연돈볼카츠제주사수점,2020-12-19,2
연돈볼카츠제주사수점,2021-02-27,1
연돈볼카츠제주사수점,2021-03-13,1
연돈볼카츠제주사수점,2021-07-03,1
연돈볼카츠제주사수점,2021-08-07,1
연돈볼카츠제주사수점,2021-10-09,1
연돈볼카츠제주사수점,2021-10-16,1
연돈볼카츠제주사수점,2021-12-04,1
참치정육식당,2020-04-25,1
노러브노라이프,2020-10-03,1
노러브노라이프,2021-02-20,1
케무리,2020-01-12,1
닌자푸르츠,2021-07-03,1
소이재,2020-10-10,1
연남물갈비제주노형점,2020-03-14,1
연남물갈비제주노형점,2020-03-28,1
연남물갈비제주노형점,2020-04-25,1
아방닭강정,2020-01-04,1
아방닭강정,2021-04-10,1
주식회사조끄뜨레마트연동점,2020-10-24,1
지코바치킨연동점,2020-04-11,1
지코바치킨연동점,2020-05-23,1
쿠킹팩토리,2020-08-22,1
쿠킹팩토리,2021-06-26,1
뚱스야식,2021-09-11,1
두리칼국수,2021-02-20,1
탕앤돈,2020-10-17,1
어박사저지점,2021-04-10,1
홀덤라운지제주도홀덤펍본점,2020-11-28,1
왓츠유어플레이버,2020-11-21,1
배고프면,2021-06-26,1
배고프면,2021-08-14,1
배고프면,2021-10-02,1
배고프면,2021-11-20,1
배고프면,2021-12-11,1
일도왕서방,2020-12-12,1
이가돼지국밥,2020-01-04,1
이가돼지국밥,2020-01-11,1
이가돼지국밥,2020-04-18,1
이가돼지국밥,2020-08-01,1
이가돼지국밥,2020-11-07,1
이가돼지국밥,2020-11-21,1
이가돼지국밥,2020-11-28,1
이가돼지국밥,2020-12-19,1
이가돼지국밥,2021-03-13,1
이가돼지국밥,2021-05-01,1
이가돼지국밥,2021-05-15,1
이가돼지국밥,2021-07-24,1
이가돼지국밥,2021-08-07,1
이가돼지국밥,2021-09-25,1
꽁지삼춘네,2020-09-05,1
꽁지삼춘네,2020-10-10,1
꽁지삼춘네,2021-08-21,1
인쌩맥주아라점,2021-09-25,1
월정오름,2020-01-18,1
월정오름,2020-03-28,1
월정오름,2020-04-25,1
월정오름,2020-07-04,1
월정오름,2020-07-11,1
월정오름,2020-10-10,1
월정오름,2020-11-07,1
월정오름,2021-02-20,3
월정오름,2021-03-06,1
월정오름,2021-05-01,1
월정오름,2021-06-19,1
월정오름,2021-07-03,1
마차,2021-04-17,1
퍼블릭하우스스밈,2020-04-04,1
퍼블릭하우스스밈,2020-04-18,1
퍼블릭하우스스밈,2020-05-16,1
퍼블릭하우스스밈,2020-07-04,1
퍼블릭하우스스밈,2020-08-08,1
퍼블릭하우스스밈,2020-08-22,1
퍼블릭하우스스밈,2020-09-19,1
퍼블릭하우스스밈,2020-10-17,1
퍼블릭하우스스밈,2020-11-14,2
퍼블릭하우스스밈,2020-11-21,1
퍼블릭하우스스밈,2020-11-28,1
퍼블릭하우스스밈,2021-02-27,1
퍼블릭하우스스밈,2021-04-10,2
퍼블릭하우스스밈,2021-04-17,1
퍼블릭하우스스밈,2021-04-24,1
퍼블릭하우스스밈,2021-07-03,1
퍼블릭하우스스밈,2021-08-14,1
퍼블릭하우스스밈,2021-09-11,2
퍼블릭하우스스밈,2021-10-16,3
퍼블릭하우스스밈,2021-10-23,1
퍼블릭하우스스밈,2021-11-13,1
배떡연동점,2020-10-03,1
배떡연동점,2021-02-20,1
삼국두우,2020-05-23,1
삼국두우,2020-07-11,1
삼국두우,2020-07-18,1
삼국두우,2020-08-08,1
삼국두우,2021-04-24,1
삼국두우,2021-07-24,1
삼국두우,2021-11-13,1
시트러스,2021-07-17,1
시트러스,2021-11-20,1
시트러스,2021-12-04,1
아미가도,2021-09-04,1
협재구멍가게제주협재점,2020-04-11,1
협재구멍가게제주협재점,2020-04-25,1
협재구멍가게제주협재점,2020-05-09,1
협재구멍가게제주협재점,2020-08-01,1
협재구멍가게제주협재점,2020-08-08,1
협재구멍가게제주협재점,2020-08-22,1
협재구멍가게제주협재점,2020-08-29,1
협재구멍가게제주협재점,2020-10-10,1
협재구멍가게제주협재점,2020-10-24,1
협재구멍가게제주협재점,2020-11-28,1
협재구멍가게제주협재점,2021-02-06,1
협재구멍가게제주협재점,2021-02-20,1
보배쌤보리김치와게장,2021-07-17,1
보배쌤보리김치와게장,2021-07-24,2
보배쌤보리김치와게장,2021-08-21,1
보배쌤보리김치와게장,2021-08-28,1
보배쌤보리김치와게장,2021-09-25,1
보배쌤보리김치와게장,2021-10-02,2
보배쌤보리김치와게장,2021-11-27,1
보배쌤보리김치와게장,2021-12-18,1
보배쌤보리김치와게장,2021-12-25,1
청관,2021-02-06,1
청관,2021-02-27,2
제주내리막,2020-12-12,1
맨도롱또똣김밥,2020-05-16,1
맨도롱또똣김밥,2020-05-30,1
맨도롱또똣김밥,2020-07-04,1
맨도롱또똣김밥,2020-07-18,2
맨도롱또똣김밥,2020-08-01,1
맨도롱또똣김밥,2020-08-08,1
맨도롱또똣김밥,2020-08-29,1
맨도롱또똣김밥,2020-09-05,2
맨도롱또똣김밥,2020-09-12,1
맨도롱또똣김밥,2020-09-13,1
맨도롱또똣김밥,2020-09-19,1
맨도롱또똣김밥,2020-10-03,1
맨도롱또똣김밥,2020-10-10,1
맨도롱또똣김밥,2020-10-24,1
맨도롱또똣김밥,2020-10-31,3
맨도롱또똣김밥,2020-11-07,1
맨도롱또똣김밥,2020-11-14,1
맨도롱또똣김밥,2020-11-28,1
맨도롱또똣김밥,2020-12-19,1
맨도롱또똣김밥,2021-02-20,2
맨도롱또똣김밥,2021-03-13,1
맨도롱또똣김밥,2021-04-03,1
맨도롱또똣김밥,2021-04-10,1
맨도롱또똣김밥,2021-04-17,1
맨도롱또똣김밥,2021-05-01,1
맨도롱또똣김밥,2021-05-08,1
맨도롱또똣김밥,2021-05-15,1
맨도롱또똣김밥,2021-07-24,1
맨도롱또똣김밥,2021-08-07,1
맨도롱또똣김밥,2021-08-21,1
맨도롱또똣김밥,2021-08-28,1
맨도롱또똣김밥,2021-09-11,2
맨도롱또똣김밥,2021-09-18,2
맨도롱또똣김밥,2021-10-02,1
맨도롱또똣김밥,2021-10-09,2
맨도롱또똣김밥,2021-10-16,1
맨도롱또똣김밥,2021-10-23,1
맨도롱또똣김밥,2021-11-20,1
맨도롱또똣김밥,2021-12-04,1
해양호수산회백화점,2020-09-26,1
먹돌,2021-06-19,3
먹돌,2021-06-26,1
먹돌,2021-07-03,1
먹돌,2021-07-24,1
먹돌,2021-08-07,3
먹돌,2021-08-14,2
먹돌,2021-08-21,2
먹돌,2021-08-28,3
먹돌,2021-09-04,1
먹돌,2021-09-11,2
먹돌,2021-10-02,1
먹돌,2021-10-09,1
먹돌,2021-10-16,1
먹돌,2021-10-23,1
먹돌,2021-10-30,2
먹돌,2021-11-06,1
먹돌,2021-11-13,2
먹돌,2021-11-20,2
먹돌,2021-11-27,1
먹돌,2021-12-04,1
먹돌,2021-12-11,1
먹돌,2021-12-25,2
애월리다과점,2020-08-08,1
애월리다과점,2021-06-19,1
토핑폭탄김치찜앤김치찌개신제주점,2021-10-02,1
돔베네국수씨,2021-02-06,1
돔베네국수씨,2021-04-10,1
돔베네국수씨,2021-12-18,1
단밤,2020-05-16,1
단밤,2021-06-05,2
(주)포시즌호텔,2020-04-04,1
(주)포시즌호텔,2020-12-12,1
(주)포시즌호텔,2021-04-10,1
(주)포시즌호텔,2021-08-15,1
(주)포시즌호텔,2021-08-21,1
(주)포시즌호텔,2021-09-25,1
숙이네집밥,2021-06-05,1
보말삼춘,2020-11-07,1
굴무기낭,2021-10-16,1
고피자시청점,2021-11-27,1
휴카페,2020-01-18,1
휴카페,2020-05-30,1
휴카페,2021-05-08,1
휴카페,2021-06-19,1
휴카페,2021-09-04,1
휴카페,2021-12-11,1
천하갈비,2020-01-04,1
천하갈비,2020-03-07,1
천하갈비,2020-05-09,1
천하갈비,2020-08-01,1
천하갈비,2020-08-08,1
천하갈비,2020-10-03,1
천하갈비,2020-11-28,1
천하갈비,2021-02-06,1
천하갈비,2021-02-20,1
천하갈비,2021-05-08,1
천하갈비,2021-09-18,1
천하갈비,2021-11-06,1
천하갈비,2021-11-13,1
천하갈비,2021-12-18,1
배떡중앙점,2020-07-25,1
한점,2020-12-19,1
골드문,2020-12-13,1
골드문,2020-12-19,1
골드문,2021-04-10,1
골드문,2021-04-24,1
골드문,2021-08-14,1
골드문,2021-08-28,1
