,store_name,permission_date,situation,address,address_road,new_store_name,trans_ad,trans_ad_road,x,y
876,나이스데이밀,2021-05-07,영업,제주특별자치도 제주시 한림읍 금악리 1864-1,"제주특별자치도 제주시 한림읍 용금로 1179, 1층",나이스데이밀  제주시 한림읍 용금로 1179, 제주시 한림읍 금악리 1864-1, 제주시 한림읍 용금로 1179,126.293052272,33.355440202
877,홀덤라운지제주도홀덤펍본점,2021-05-07,영업,제주특별자치도 제주시 연동 283-36,"제주특별자치도 제주시 은남3길 32, 2층 (연동)",홀덤라운지제주도홀덤펍본점  제주시 은남3길 32, 제주시 연동 283-36, 제주시 은남3길 32,126.492594493,33.487544583
878,바다식당,2021-05-06,영업,제주특별자치도 제주시 한림읍 한림리 1350-3,"제주특별자치도 제주시 한림읍 사가길 4, 1층",바다식당  제주시 한림읍 사가길 4, 제주시 한림읍 한림리 1350-3, 제주시 한림읍 사가길 4,126.263951753,33.414890413
879,왓츠유어플레이버,2021-05-06,영업,제주특별자치도 제주시 이도이동 1771-12,"제주특별자치도 제주시 광양10길 12, 3층 (이도이동)",왓츠유어플레이버  제주시 광양10길 12, 제주시 이도이동 1771-12, 제주시 광양10길 12,126.528945519,33.499122427
880,배고프면,2021-05-06,영업,제주특별자치도 제주시 구좌읍 행원리 1511-3,"제주특별자치도 제주시 구좌읍 해맞이해안로 518-38, 1층",배고프면  제주시 구좌읍 해맞이해안로 518-38, 제주시 구좌읍 행원리 1511-3, 제주시 구좌읍 해맞이해안로 518-38,126.802884305,33.557251352
881,일도왕서방,2021-05-06,영업,제주특별자치도 제주시 이도이동 1065-7 하나아파트,"제주특별자치도 제주시 남광북1길 3, 1층 102호 (이도이동, 하나아파트)",일도왕서방  제주시 남광북1길 3, 제주시 이도이동 1065-7 하나아파트, 제주시 남광북1길 3,126.534600879,33.494803591
882,이가돼지국밥,2021-05-06,영업,제주특별자치도 제주시 구좌읍 세화리 1452-18,"제주특별자치도 제주시 구좌읍 구좌로 39, 1층",이가돼지국밥  제주시 구좌읍 구좌로 39, 제주시 구좌읍 세화리 1452-18, 제주시 구좌읍 구좌로 39,126.855839728,33.523500719
883,꽁지삼춘네,2021-05-06,영업,제주특별자치도 제주시 한림읍 한림리 456-3,"제주특별자치도 제주시 한림읍 명랑남동길 34, 1층",꽁지삼춘네  제주시 한림읍 명랑남동길 34, 제주시 한림읍 한림리 456-3, 제주시 한림읍 명랑남동길 34,126.272800508,33.416950189
884,야키토리6126,2021-05-06,영업,제주특별자치도 제주시 일도이동 361-25 이룸해피안,"제주특별자치도 제주시 동광로 97, 1층 102호 (일도이동, 이룸해피안)",야키토리6126  제주시 동광로 97, 제주시 일도이동 361-25 이룸해피안, 제주시 동광로 97,126.537778406,33.505680050
885,인쌩맥주아라점,2021-06-14,영업,제주특별자치도 제주시 아라일동 6135-3,"제주특별자치도 제주시 중앙로 553, 1층 (아라일동)",인쌩맥주아라점  제주시 중앙로 553, 제주시 아라일동 6135-3, 제주시 중앙로 553,126.545883405,33.473866830
886,제주명월역,2021-06-14,영업,제주특별자치도 제주시 한림읍 명월리 1928,"제주특별자치도 제주시 한림읍 명재로 142-11, 1층",제주명월역  제주시 한림읍 명재로 142-11, 제주시 한림읍 명월리 1928, 제주시 한림읍 명재로 142-11,126.262093831,33.391654053
887,타입제주,2021-06-14,영업,제주특별자치도 제주시 이도이동 1771-23,"제주특별자치도 제주시 서광로32길 9, 1층 (이도이동)",타입제주  제주시 서광로32길 9, 제주시 이도이동 1771-23, 제주시 서광로32길 9,126.528380994,33.499681333
888,항암식당항암밥상,2021-06-14,영업,제주특별자치도 제주시 이도일동 1692-2 신세계아파트,"제주특별자치도 제주시 오현길 9, 지하1층 107, 108호 (이도일동, 신세계아파트)",항암식당항암밥상  제주시 오현길 9, 제주시 이도일동 1692-2 신세계아파트, 제주시 오현길 9,126.527662831,33.506216876
889,굿샷프렌즈스크린,2021-06-14,영업,제주특별자치도 제주시 아라일동 6034-4,"제주특별자치도 제주시 구남동8길 58, 2층 (아라일동)",굿샷프렌즈스크린  제주시 구남동8길 58, 제주시 아라일동 6034-4, 제주시 구남동8길 58,126.534950094,33.485469878
890,인생건어물아라점,2021-06-14,영업,제주특별자치도 제주시 아라일동 6116-5,"제주특별자치도 제주시 인다2길 34, 1층 (아라일동)",인생건어물아라점  제주시 인다2길 34, 제주시 아라일동 6116-5, 제주시 인다2길 34,126.549732289,33.474801409
891,월정오름,2021-06-14,영업,제주특별자치도 제주시 구좌읍 월정리 3,"제주특별자치도 제주시 구좌읍 해맞이해안로 466, 2층",월정오름  제주시 구좌읍 해맞이해안로 466, 제주시 구좌읍 월정리 3, 제주시 구좌읍 해맞이해안로 466,126.796539761,33.555432369
892,수목원길,2021-06-17,영업,제주특별자치도 제주시 연동 1395-4,"제주특별자치도 제주시 연화남길 10, 제2동 1층 (연동)",수목원길  제주시 연화남길 10, 제주시 연동 1395-4, 제주시 연화남길 10,126.489422141,33.475716419
893,화로위,2021-06-17,영업,제주특별자치도 제주시 조천읍 함덕리 960-7,"제주특별자치도 제주시 조천읍 함덕19길 9, 1층 101호",화로위  제주시 조천읍 함덕19길 9, 제주시 조천읍 함덕리 960-7, 제주시 조천읍 함덕19길 9,126.670002303,33.541191569
894,마차,2021-06-17,영업,제주특별자치도 제주시 용담이동 940-17,"제주특별자치도 제주시 성화로1길 35, 1층 (용담이동)",마차  제주시 성화로1길 35, 제주시 용담이동 940-17, 제주시 성화로1길 35,126.503164532,33.512801493
895,퍼블릭하우스스밈,2021-06-17,영업,제주특별자치도 제주시 애월읍 하귀2리 2710,"제주특별자치도 제주시 애월읍 애월해안로 906, 1층",퍼블릭하우스스밈  제주시 애월읍 애월해안로 906, 제주시 애월읍 하귀2리 2710, 제주시 애월읍 애월해안로 906,126.392025902,33.484714528
896,썬더치킨일도고마로점,2021-06-25,영업,제주특별자치도 제주시 일도이동 160 백강수피아2차아파트,"제주특별자치도 제주시 고마로5길 2, 1층 102호 (일도이동, 백강수피아2차아파트)",썬더치킨일도고마로점  제주시 고마로5길 2, 제주시 일도이동 160 백강수피아2차아파트, 제주시 고마로5길 2,126.538746510,33.511883683
897,배떡연동점,2021-06-25,영업,제주특별자치도 제주시 연동 281-2 우정주택,"제주특별자치도 제주시 신대로8길 35, A동 1층 103호 (연동, 우정주택)",배떡연동점  제주시 신대로8길 35, 제주시 연동 281-2 우정주택, 제주시 신대로8길 35,126.492893514,33.491839985
898,삼국두우,2021-05-28,영업,제주특별자치도 제주시 한림읍 협재리 1512,"제주특별자치도 제주시 한림읍 한림로 424-1, 1층",삼국두우  제주시 한림읍 한림로 424-1, 제주시 한림읍 협재리 1512, 제주시 한림읍 한림로 424-1,126.247196803,33.398957564
899,제주산방식당우도점,2021-06-23,영업,제주특별자치도 제주시 우도면 연평리 1748,"제주특별자치도 제주시 우도면 우도로 5-6, 2층",제주산방식당우도점  제주시 우도면 우도로 5-6, 제주시 우도면 연평리 1748, 제주시 우도면 우도로 5-6,126.951094439,33.493659360
900,주식회사담을깨비방망이오리날개튀김,2021-06-23,영업,제주특별자치도 제주시 연동 1500,"제주특별자치도 제주시 국기로2길 4, 지하1층 (연동)",주식회사담을깨비방망이오리날개튀김  제주시 국기로2길 4, 제주시 연동 1500, 제주시 국기로2길 4,126.490265599,33.479913830
901,오소록헌디,2021-06-23,영업,제주특별자치도 제주시 구좌읍 한동리 1114-10,"제주특별자치도 제주시 구좌읍 한동로 39-1, 2층",오소록헌디  제주시 구좌읍 한동로 39-1, 제주시 구좌읍 한동리 1114-10, 제주시 구좌읍 한동로 39-1,126.824826835,33.536249450
902,시트러스,2021-06-23,영업,제주특별자치도 제주시 한림읍 금능리 1443-1,"제주특별자치도 제주시 한림읍 금능4길 20, 1층",시트러스  제주시 한림읍 금능4길 20, 제주시 한림읍 금능리 1443-1, 제주시 한림읍 금능4길 20,126.230440468,33.388018523
903,오늘도화창,2021-06-23,영업,제주특별자치도 제주시 구좌읍 월정리 505,"제주특별자치도 제주시 구좌읍 월정5길 56, 1층",오늘도화창  제주시 구좌읍 월정5길 56, 제주시 구좌읍 월정리 505, 제주시 구좌읍 월정5길 56,126.794966460,33.555154007
904,아미가도,2021-06-23,영업,제주특별자치도 제주시 이도일동 1551-13,"제주특별자치도 제주시 오현길 45, 1층 (이도일동)",아미가도  제주시 오현길 45, 제주시 이도일동 1551-13, 제주시 오현길 45,126.526117514,33.509117575
905,화경앤금전대운,2021-06-28,영업,제주특별자치도 제주시 구좌읍 행원리 581-18,"제주특별자치도 제주시 구좌읍 해맞이해안로 607, 1층",화경앤금전대운  제주시 구좌읍 해맞이해안로 607, 제주시 구좌읍 행원리 581-18, 제주시 구좌읍 해맞이해안로 607,126.809442373,33.556444529
906,협재구멍가게제주협재점,2021-06-28,영업,제주특별자치도 제주시 한림읍 협재리 2436-2,"제주특별자치도 제주시 한림읍 협재4길 1-1, 1층",협재구멍가게제주협재점  제주시 한림읍 협재4길 1-1, 제주시 한림읍 협재리 2436-2, 제주시 한림읍 협재4길 1-1,126.241436355,33.394621526
907,예동산,2021-06-28,영업,제주특별자치도 제주시 애월읍 광령리 965,"제주특별자치도 제주시 애월읍 광령중길 133-3, 1층",예동산  제주시 애월읍 광령중길 133-3, 제주시 애월읍 광령리 965, 제주시 애월읍 광령중길 133-3,126.436773195,33.449431395
908,보배쌤보리김치와게장,2021-06-28,영업,제주특별자치도 제주시 조천읍 함덕리 3375,"제주특별자치도 제주시 조천읍 신북로 409, B동 1층",보배쌤보리김치와게장  제주시 조천읍 신북로 409, 제주시 조천읍 함덕리 3375, 제주시 조천읍 신북로 409,126.653855150,33.543911050
909,추자봉이네,2021-06-22,영업,제주특별자치도 제주시 추자면 신양리 560-3,"제주특별자치도 제주시 추자면 추자로 532, 1층",추자봉이네  제주시 추자면 추자로 532, 제주시 추자면 신양리 560-3, 제주시 추자면 추자로 532,126.325273296,33.942650056
910,청관,2021-06-22,영업,제주특별자치도 제주시 애월읍 애월리 1669-1,"제주특별자치도 제주시 애월읍 애원로 3, 1층",청관  제주시 애월읍 애원로 3, 제주시 애월읍 애월리 1669-1, 제주시 애월읍 애원로 3,126.320443932,33.464070928
911,제주내리막,2021-06-22,영업,제주특별자치도 제주시 외도일동 445-9,"제주특별자치도 제주시 우정로 18, 1층 (외도일동)",제주내리막  제주시 우정로 18, 제주시 외도일동 445-9, 제주시 우정로 18,126.430723642,33.491229073
912,맨도롱또똣김밥,2021-06-22,영업,제주특별자치도 제주시 조천읍 함덕리 1252-9,"제주특별자치도 제주시 조천읍 조함해안로 496, 1층",맨도롱또똣김밥  제주시 조천읍 조함해안로 496, 제주시 조천읍 함덕리 1252-9, 제주시 조천읍 조함해안로 496,126.665699812,33.542470724
913,해양호수산회백화점,2021-05-17,영업,제주특별자치도 제주시 외도일동 477-4,"제주특별자치도 제주시 우정로5길 10, 1동 1층 (외도일동)",해양호수산회백화점  제주시 우정로5길 10, 제주시 외도일동 477-4, 제주시 우정로5길 10,126.431874199,33.490160291
914,먹돌,2021-05-17,영업,제주특별자치도 제주시 용담이동 2747-6,"제주특별자치도 제주시 월성로 26, 1층 (용담이동)",먹돌  제주시 월성로 26, 제주시 용담이동 2747-6, 제주시 월성로 26,126.504805325,33.501985932
915,애월리다과점,2021-05-17,영업,제주특별자치도 제주시 애월읍 애월리 1665-1,"제주특별자치도 제주시 애월읍 애월로 142, 1층",애월리다과점  제주시 애월읍 애월로 142, 제주시 애월읍 애월리 1665-1, 제주시 애월읍 애월로 142,126.322178297,33.463766184
916,숙이포차,2021-05-17,영업,제주특별자치도 제주시 추자면 대서리 131-1,"제주특별자치도 제주시 추자면 대서3길 42, 1층",숙이포차  제주시 추자면 대서3길 42, 제주시 추자면 대서리 131-1, 제주시 추자면 대서3길 42,126.294560600,33.962875389
917,탄탄면공방제주점,2021-05-17,영업,제주특별자치도 제주시 아라일동 6034-5,"제주특별자치도 제주시 도남로 189, 1층 (아라일동)",탄탄면공방제주점  제주시 도남로 189, 제주시 아라일동 6034-5, 제주시 도남로 189,126.534448317,33.485696720
918,이시,2021-05-17,영업,제주특별자치도 제주시 이도이동 1976-1,"제주특별자치도 제주시 박성내서길 8-1, 1층 (이도이동)",이시  제주시 박성내서길 8-1, 제주시 이도이동 1976-1, 제주시 박성내서길 8-1,126.540999789,33.492065176
919,오늘하루,2021-05-17,영업,제주특별자치도 제주시 구좌읍 종달리 824-2,"제주특별자치도 제주시 구좌읍 종달로5길 36, 1동 1층",오늘하루  제주시 구좌읍 종달로5길 36, 제주시 구좌읍 종달리 824-2, 제주시 구좌읍 종달로5길 36,126.899771100,33.493075817
920,삼현스크린,2021-05-17,영업,제주특별자치도 제주시 오라이동 165-1,"제주특별자치도 제주시 정실동길 69, 1층 (오라이동)",삼현스크린  제주시 정실동길 69, 제주시 오라이동 165-1, 제주시 정실동길 69,126.516117507,33.460838997
921,토핑폭탄김치찜앤김치찌개신제주점,2021-05-11,영업,제주특별자치도 제주시 노형동 906-5 한신오피스텔,"제주특별자치도 제주시 도령로 54, 한신오피스텔 1층 106호 (노형동)",토핑폭탄김치찜앤김치찌개신제주점  제주시 도령로 54, 제주시 노형동 906-5 한신오피스텔, 제주시 도령로 54,126.484583433,33.488622663
922,제주차돌89,2021-05-11,영업,제주특별자치도 제주시 연동 276-3 청목더웰연동,"제주특별자치도 제주시 연동8길 28, 지하1층 1호 (연동, 청목더웰연동)",제주차돌89  제주시 연동8길 28, 제주시 연동 276-3 청목더웰연동, 제주시 연동8길 28,126.490369795,33.483485766
923,몽상의정원,2021-05-11,영업,제주특별자치도 제주시 화북일동 4250-1,"제주특별자치도 제주시 금산5길 18, 1층 (화북일동)",몽상의정원  제주시 금산5길 18, 제주시 화북일동 4250-1, 제주시 금산5길 18,126.564457911,33.524534039
924,문문선,2021-05-13,영업,제주특별자치도 제주시 오등동 1274-3,"제주특별자치도 제주시 오등6길 31, 1층 (오등동)",문문선  제주시 오등6길 31, 제주시 오등동 1274-3, 제주시 오등6길 31,126.525204203,33.467422122
925,연북로명태명가하귀직영점,2021-05-13,영업,제주특별자치도 제주시 애월읍 하귀1리 535-1,"제주특별자치도 제주시 애월읍 일주서로 7125, 3층",연북로명태명가하귀직영점  제주시 애월읍 일주서로 7125, 제주시 애월읍 하귀1리 535-1, 제주시 애월읍 일주서로 7125,126.410204225,33.485197464
926,커피욜로,2021-05-13,영업,제주특별자치도 제주시 이도이동 2043-1,"제주특별자치도 제주시 구남로2길 34, 1층 (이도이동)",커피욜로  제주시 구남로2길 34, 제주시 이도이동 2043-1, 제주시 구남로2길 34,126.534644844,33.486786715
927,돔베네국수씨,2021-05-13,영업,제주특별자치도 제주시 구좌읍 한동리 1291,"제주특별자치도 제주시 구좌읍 해맞이해안로 1034, 1층",돔베네국수씨  제주시 구좌읍 해맞이해안로 1034, 제주시 구좌읍 한동리 1291, 제주시 구좌읍 해맞이해안로 1034,126.831196896,33.539961206
928,엄마네정식뷔페,2021-05-27,영업,제주특별자치도 제주시 봉개동 1819-3,"제주특별자치도 제주시 번영로 485, 1층 (봉개동)",엄마네정식뷔페  제주시 번영로 485, 제주시 봉개동 1819-3, 제주시 번영로 485,126.594029963,33.491101445
929,단밤,2021-05-27,영업,제주특별자치도 제주시 연동 2526-6,"제주특별자치도 제주시 도령로 192, 3층 (연동)",단밤  제주시 도령로 192, 제주시 연동 2526-6, 제주시 도령로 192,126.495384719,33.496762786
930,참솔해장국,2021-05-27,영업,제주특별자치도 제주시 애월읍 고성리 902-12,"제주특별자치도 제주시 애월읍 평화로 2537, 1층",참솔해장국  제주시 애월읍 평화로 2537, 제주시 애월읍 고성리 902-12, 제주시 애월읍 평화로 2537,126.422186981,33.435728706
931,(주)포시즌호텔,2021-05-27,영업,제주특별자치도 제주시 노형동 914,"제주특별자치도 제주시 원노형3길 19, 1층 (노형동)",(주)포시즌호텔  제주시 원노형3길 19, 제주시 노형동 914, 제주시 원노형3길 19,126.483969540,33.486455516
932,협재돈가스,2021-06-09,영업,제주특별자치도 제주시 한림읍 협재리 1794-3,"제주특별자치도 제주시 한림읍 협재6길 5-2, 2층",협재돈가스  제주시 한림읍 협재6길 5-2, 제주시 한림읍 협재리 1794-3, 제주시 한림읍 협재6길 5-2,126.242737836,33.394749260
933,서쪽숲,2021-06-09,영업,제주특별자치도 제주시 한림읍 협재리 1794-3,"제주특별자치도 제주시 한림읍 협재6길 5-2, 1층",서쪽숲  제주시 한림읍 협재6길 5-2, 제주시 한림읍 협재리 1794-3, 제주시 한림읍 협재6길 5-2,126.242737836,33.394749260
934,아라아라,2021-06-09,영업,제주특별자치도 제주시 아라일동 803-11,"제주특별자치도 제주시 인다15길 50, 1층 (아라일동)",아라아라  제주시 인다15길 50, 제주시 아라일동 803-11, 제주시 인다15길 50,126.552065854,33.471587609
935,이츠컴퍼니,2021-05-03,영업,제주특별자치도 제주시 이도일동 1786-14,"제주특별자치도 제주시 서광로29길 8, 1층 (이도일동)",이츠컴퍼니  제주시 서광로29길 8, 제주시 이도일동 1786-14, 제주시 서광로29길 8,126.526783020,33.501042076
936,숙이네집밥,2021-06-09,영업,제주특별자치도 제주시 화북일동 1944-18,"제주특별자치도 제주시 진동로5길 45, 1층 (화북일동)",숙이네집밥  제주시 진동로5길 45, 제주시 화북일동 1944-18, 제주시 진동로5길 45,126.567638113,33.521961627
937,야해,2021-06-16,영업,제주특별자치도 제주시 노형동 3780-3,"제주특별자치도 제주시 노형11길 6, 1층 (노형동)",야해  제주시 노형11길 6, 제주시 노형동 3780-3, 제주시 노형11길 6,126.478163767,33.484477082
938,보말삼춘,2021-06-16,영업,제주특별자치도 제주시 아라일동 6082-6,"제주특별자치도 제주시 중앙로 584, 1층 (아라일동)",보말삼춘  제주시 중앙로 584, 제주시 아라일동 6082-6, 제주시 중앙로 584,126.545264557,33.471341294
939,굴무기낭,2021-06-16,영업,제주특별자치도 제주시 애월읍 납읍리 2463,"제주특별자치도 제주시 애월읍 납읍남로2길 6, 1동 1층",굴무기낭  제주시 애월읍 납읍남로2길 6, 제주시 애월읍 납읍리 2463, 제주시 애월읍 납읍남로2길 6,126.327927493,33.433119168
940,고피자시청점,2021-05-04,영업,제주특별자치도 제주시 이도이동 1179-3,"제주특별자치도 제주시 중앙로 237, 1층 (이도이동)",고피자시청점  제주시 중앙로 237, 제주시 이도이동 1179-3, 제주시 중앙로 237,126.530766929,33.498706257
941,휴카페,2021-05-04,영업,제주특별자치도 제주시 용담삼동 2362,"제주특별자치도 제주시 서해안로 490, 1층 101호 (용담삼동)",휴카페  제주시 서해안로 490, 제주시 용담삼동 2362, 제주시 서해안로 490,126.491549623,33.519194745
942,천하갈비,2021-05-04,영업,제주특별자치도 제주시 삼도이동 1088-1,"제주특별자치도 제주시 무근성길 44, 1층 (삼도이동)",천하갈비  제주시 무근성길 44, 제주시 삼도이동 1088-1, 제주시 무근성길 44,126.519955746,33.514301583
943,배떡중앙점,2021-05-04,영업,제주특별자치도 제주시 이도일동 1452-4,"제주특별자치도 제주시 중앙로 87, 1층 (이도일동)",배떡중앙점  제주시 중앙로 87, 제주시 이도일동 1452-4, 제주시 중앙로 87,126.524120548,33.510433113
944,핫도그팟,2021-06-03,영업,제주특별자치도 제주시 한림읍 협재리 2447-41,"제주특별자치도 제주시 한림읍 한림로 329-2, 2층",핫도그팟  제주시 한림읍 한림로 329-2, 제주시 한림읍 협재리 2447-41, 제주시 한림읍 한림로 329-2,126.239966383,33.393453890
945,해오반,2021-04-29,영업,제주특별자치도 제주시 애월읍 고내리 598-1,"제주특별자치도 제주시 애월읍 고내로9길 1, 1층",해오반  제주시 애월읍 고내로9길 1, 제주시 애월읍 고내리 598-1, 제주시 애월읍 고내로9길 1,126.339404354,33.463944900
946,한점,2021-04-29,영업,제주특별자치도 제주시 아라일동 6117-8,"제주특별자치도 제주시 인다2길 30, 2층 (아라일동)",한점  제주시 인다2길 30, 제주시 아라일동 6117-8, 제주시 인다2길 30,126.549763444,33.475180343
947,윤정이네국밥,2021-05-24,영업,제주특별자치도 제주시 한림읍 상대리 2720-3,"제주특별자치도 제주시 한림읍 중산간서로 4960, 1층",윤정이네국밥  제주시 한림읍 중산간서로 4960, 제주시 한림읍 상대리 2720-3, 제주시 한림읍 중산간서로 4960,126.294223510,33.407438154
948,골드문,2021-05-31,영업,제주특별자치도 제주시 연동 282-11,"제주특별자치도 제주시 삼무로 62, 2층 (연동)",골드문  제주시 삼무로 62, 제주시 연동 282-11, 제주시 삼무로 62,126.493193559,33.489605539
949,영샐러드,2021-05-31,영업,제주특별자치도 제주시 노형동 2578-3,"제주특별자치도 제주시 달마루길 18, 1층 105호 (노형동)",영샐러드  제주시 달마루길 18, 제주시 노형동 2578-3, 제주시 달마루길 18,126.474258494,33.489577818
950,요망지게제주협재본점,2021-05-31,영업,제주특별자치도 제주시 한림읍 수원리 253,"제주특별자치도 제주시 한림읍 한림해안로 456, 2층",요망지게제주협재본점  제주시 한림읍 한림해안로 456, 제주시 한림읍 수원리 253, 제주시 한림읍 한림해안로 456,126.270128202,33.436662007
951,돈줄,2021-06-04,영업,제주특별자치도 제주시 일도일동 1177-1,"제주특별자치도 제주시 동문로 31, 1층 (일도일동)",돈줄  제주시 동문로 31, 제주시 일도일동 1177-1, 제주시 동문로 31,126.530035963,33.513130868
952,내가여기서이걸할줄몰랐다2,2021-06-04,영업,제주특별자치도 제주시 한경면 신창리 542-9,"제주특별자치도 제주시 한경면 한경해안로 563-2, 1동 1층",내가여기서이걸할줄몰랐다2  제주시 한경면 한경해안로 563-2, 제주시 한경면 신창리 542-9, 제주시 한경면 한경해안로 563-2,126.178701841,33.346739652
953,어덜트밤비노,2021-06-04,영업,제주특별자치도 제주시 아라일동 2981 제이케이하우스,"제주특별자치도 제주시 도남로 168-15, 제이케이하우스 1층 (아라일동)",어덜트밤비노  제주시 도남로 168-15, 제주시 아라일동 2981 제이케이하우스, 제주시 도남로 168-15,126.531517520,33.486962890
954,디뉴스,2021-04-30,영업,제주특별자치도 제주시 삼도이동 1261-6,"제주특별자치도 제주시 탑동로2길 3, 1층 (삼도이동)",디뉴스  제주시 탑동로2길 3, 제주시 삼도이동 1261-6, 제주시 탑동로2길 3,126.523401569,33.517685971
955,푸지그랑,2021-04-30,영업,제주특별자치도 제주시 한경면 저지리 2989-1,"제주특별자치도 제주시 한경면 녹차분재로 542, 1층",푸지그랑  제주시 한경면 녹차분재로 542, 제주시 한경면 저지리 2989-1, 제주시 한경면 녹차분재로 542,126.267367981,33.319784209
956,찌개공방제주점,2021-04-30,영업,제주특별자치도 제주시 삼도일동 553-16,"제주특별자치도 제주시 서광로 241, 1층 (삼도일동)",찌개공방제주점  제주시 서광로 241, 제주시 삼도일동 553-16, 제주시 서광로 241,126.522222131,33.500026802
957,카페느랏,2021-04-30,영업,제주특별자치도 제주시 한경면 저지리 1838-2,"제주특별자치도 제주시 한경면 중산간서로 3695, 제2동 1층",카페느랏  제주시 한경면 중산간서로 3695, 제주시 한경면 저지리 1838-2, 제주시 한경면 중산간서로 3695,126.255906180,33.334397515
958,덕분이네밥상청춘분식,2021-04-30,영업,제주특별자치도 제주시 구좌읍 김녕리 2540,"제주특별자치도 제주시 구좌읍 김녕로4길 30, 1층 6호",덕분이네밥상청춘분식  제주시 구좌읍 김녕로4길 30, 제주시 구좌읍 김녕리 2540, 제주시 구좌읍 김녕로4길 30,126.744138801,33.552628184
959,옥상술집,2021-04-30,영업,제주특별자치도 제주시 구좌읍 김녕리 2540,"제주특별자치도 제주시 구좌읍 김녕로4길 30, 3층",옥상술집  제주시 구좌읍 김녕로4길 30, 제주시 구좌읍 김녕리 2540, 제주시 구좌읍 김녕로4길 30,126.744138801,33.552628184
960,옐로우키트,2021-05-20,영업,제주특별자치도 제주시 이도이동 442-7,"제주특별자치도 제주시 연신로 36, 1층 (이도이동)",옐로우키트  제주시 연신로 36, 제주시 이도이동 442-7, 제주시 연신로 36,126.545660061,33.497773976
961,계절식탁향토,2021-05-20,영업,제주특별자치도 제주시 조천읍 함덕리 1004-41,"제주특별자치도 제주시 조천읍 조함해안로 510, 2층",계절식탁향토  제주시 조천읍 조함해안로 510, 제주시 조천읍 함덕리 1004-41, 제주시 조천읍 조함해안로 510,126.667377677,33.542541000
962,금별맥주제주시청점,2021-05-26,영업,제주특별자치도 제주시 이도이동 1772-13,"제주특별자치도 제주시 신성로13길 9, 1층 (이도이동)",금별맥주제주시청점  제주시 신성로13길 9, 제주시 이도이동 1772-13, 제주시 신성로13길 9,126.529322103,33.499382466
963,스시코쿠라,2021-05-10,영업,제주특별자치도 제주시 오라일동 984-7,"제주특별자치도 제주시 오남로6길 19, B동 1층 (오라일동)",스시코쿠라  제주시 오남로6길 19, 제주시 오라일동 984-7, 제주시 오남로6길 19,126.517813907,33.491005160
964,절대만족,2021-05-10,영업,제주특별자치도 제주시 이도이동 1008-5,"제주특별자치도 제주시 신성로10길 9, 1층 (이도이동)",절대만족  제주시 신성로10길 9, 제주시 이도이동 1008-5, 제주시 신성로10길 9,126.530086124,33.495949395
965,안뜨락,2021-05-10,영업,제주특별자치도 제주시 아라일동 1955-3,"제주특별자치도 제주시 한북로 338, 1층 (아라일동)",안뜨락  제주시 한북로 338, 제주시 아라일동 1955-3, 제주시 한북로 338,126.549463030,33.455147272
966,한경판포그때그집직영점,2021-05-10,영업,제주특별자치도 제주시 한경면 판포리 2947-5,"제주특별자치도 제주시 한경면 판포1길 44-1, 1동 1층",한경판포그때그집직영점  제주시 한경면 판포1길 44-1, 제주시 한경면 판포리 2947-5, 제주시 한경면 판포1길 44-1,126.196088309,33.363780360
967,카페제주완,2021-06-02,영업,제주특별자치도 제주시 외도일동 529-4 외도에이스아크로빌2차,"제주특별자치도 제주시 우정로7길 24, 1층 101호 (외도일동, 외도에이스아크로빌2차)",카페제주완  제주시 우정로7길 24, 제주시 외도일동 529-4 외도에이스아크로빌2차, 제주시 우정로7길 24,126.433419568,33.489018687
968,휠스,2021-06-02,영업,제주특별자치도 제주시 용담이동 2743-3,"제주특별자치도 제주시 월성로 19, 1층 (용담이동)",휠스  제주시 월성로 19, 제주시 용담이동 2743-3, 제주시 월성로 19,126.505007436,33.502468547
969,맛물상굽다,2021-06-02,영업,제주특별자치도 제주시 연동 261-50,"제주특별자치도 제주시 제원2길 8, 1층 (연동)",맛물상굽다  제주시 제원2길 8, 제주시 연동 261-50, 제주시 제원2길 8,126.488758108,33.488555651
970,해방클럽파티룸,2021-06-24,영업,제주특별자치도 제주시 용담일동 264-3,"제주특별자치도 제주시 남성로 51, 5층 (용담일동)",해방클럽파티룸  제주시 남성로 51, 제주시 용담일동 264-3, 제주시 남성로 51,126.513112136,33.504941519
971,전여친전남친,2021-06-24,영업,제주특별자치도 제주시 한림읍 귀덕리 3881,"제주특별자치도 제주시 한림읍 귀덕1길 32, 1,2층",전여친전남친  제주시 한림읍 귀덕1길 32, 제주시 한림읍 귀덕리 3881, 제주시 한림읍 귀덕1길 32,126.275296920,33.436931838
972,추자에가면,2021-06-24,영업,제주특별자치도 제주시 추자면 대서리 4-4,"제주특별자치도 제주시 추자면 추자로 4-1, 1층",추자에가면  제주시 추자면 추자로 4-1, 제주시 추자면 대서리 4-4, 제주시 추자면 추자로 4-1,126.297862023,33.962696518
973,당근과해녀,2021-06-24,영업,제주특별자치도 제주시 구좌읍 평대리 2024-3,"제주특별자치도 제주시 구좌읍 평대5길 48-1, 가동 1층",당근과해녀  제주시 구좌읍 평대5길 48-1, 제주시 구좌읍 평대리 2024-3, 제주시 구좌읍 평대5길 48-1,126.842343826,33.532925618
