Unnamed: 0,store_name,business_category,permission_date,situation,address,address_road,trans_ad,trans_ad_road,x,y,new_store_name
8916,카페씨닉,기타,2021-07-16,영업,제주특별자치도 제주시 구좌읍 월정리 670-5,"제주특별자치도 제주시 구좌읍 해맞이해안로 402, 1층", 제주시 구좌읍 월정리 670-5, 제주시 구좌읍 해맞이해안로 402,126.792654436,33.559281301,카페씨닉  제주시 구좌읍 해맞이해안로 402
8917,담소식당,한식,2021-07-16,영업,제주특별자치도 제주시 추자면 대서리 140-6,"제주특별자치도 제주시 추자면 추자로 36, 2층", 제주시 추자면 대서리 140-6, 제주시 추자면 추자로 36,126.295742675,33.962996385,담소식당  제주시 추자면 추자로 36
8918,해뜨는집,한식,2021-07-16,영업,제주특별자치도 제주시 삼도일동 583-5,"제주특별자치도 제주시 서광로26길 17, 1층 (삼도일동)", 제주시 삼도일동 583-5, 제주시 서광로26길 17,126.524603382,33.498477647,해뜨는집  제주시 서광로26길 17
8919,도브다이브,한식,2021-07-16,영업,제주특별자치도 제주시 이도이동 1025-4,"제주특별자치도 제주시 구남로7길 15, 1층 (이도이동)", 제주시 이도이동 1025-4, 제주시 구남로7길 15,126.533634551,33.493821975,도브다이브  제주시 구남로7길 15
8920,고소한모숨비둠비,한식,2021-07-16,영업,제주특별자치도 제주시 아라일동 6115-8,"제주특별자치도 제주시 인다10길 25, 1층 (아라일동)", 제주시 아라일동 6115-8, 제주시 인다10길 25,126.548437285,33.474601814,고소한모숨비둠비  제주시 인다10길 25
8921,불닭공장이도점,한식,2021-07-16,영업,제주특별자치도 제주시 아라이동 3003-11,"제주특별자치도 제주시 승천로 83, 1층 (아라이동)", 제주시 아라이동 3003-11, 제주시 승천로 83,126.543716574,33.491677934,불닭공장이도점  제주시 승천로 83
8922,아피로,경양식,2021-08-27,영업,제주특별자치도 제주시 삼도이동 1183-1,"제주특별자치도 제주시 중앙로2길 35, 1층 (삼도이동)", 제주시 삼도이동 1183-1, 제주시 중앙로2길 35,126.52114648,33.517314263,아피로  제주시 중앙로2길 35
8923,우아한밥상,한식,2021-08-27,영업,제주특별자치도 제주시 노형동 2578-7,"제주특별자치도 제주시 달마루길 10-1, 2층 (노형동)", 제주시 노형동 2578-7, 제주시 달마루길 10-1,126.474792417,33.489277551,우아한밥상  제주시 달마루길 10-1
8924,이정현돼지갈비강정,기타,2021-09-13,영업,제주특별자치도 제주시 애월읍 곽지리 1573,"제주특별자치도 제주시 애월읍 곽지3길 26, B동 1층", 제주시 애월읍 곽지리 1573, 제주시 애월읍 곽지3길 26,126.305097606,33.449333767,이정현돼지갈비강정  제주시 애월읍 곽지3길 26
8925,애월갈치어박사,한식,2021-09-13,영업,제주특별자치도 제주시 애월읍 애월리 1819-35,"제주특별자치도 제주시 애월읍 애월로11길 27, 1층", 제주시 애월읍 애월리 1819-35, 제주시 애월읍 애월로11길 27,126.320557895,33.466938243,애월갈치어박사  제주시 애월읍 애월로11길 27
8926,쪼꼬뜨레,기타,2021-09-13,영업,제주특별자치도 제주시 구좌읍 김녕리 1567-1,"제주특별자치도 제주시 구좌읍 김녕로11길 16, 1층", 제주시 구좌읍 김녕리 1567-1, 제주시 구좌읍 김녕로11길 16,126.749895954,33.555819727,쪼꼬뜨레  제주시 구좌읍 김녕로11길 16
8927,옹심이수제비칼국수,기타,2021-09-13,영업,제주특별자치도 제주시 연동 303-33,"제주특별자치도 제주시 문송길 42, 1층 (연동)", 제주시 연동 303-33, 제주시 문송길 42,126.497101216,33.486045988,옹심이수제비칼국수  제주시 문송길 42
8928,벵삭2,일식,2021-09-13,영업,제주특별자치도 제주시 이도이동 1999-3,"제주특별자치도 제주시 구남동2길 14, 지하1층 (이도이동)", 제주시 이도이동 1999-3, 제주시 구남동2길 14,126.536217952,33.49004997,벵삭2  제주시 구남동2길 14
8929,고다시,기타,2021-08-18,영업,제주특별자치도 제주시 오등동 1365-2,제주특별자치도 제주시 아연로 422 (오등동), 제주시 오등동 1365-2, 제주시 아연로 422 (오등동),126.526288482,33.473845714,고다시  제주시 아연로 422 (오등동)
8930,설렘제주,한식,2021-07-27,영업,제주특별자치도 제주시 노형동 1060-1 대왕아파트,"제주특별자치도 제주시 수덕7길 14, 1층 107호 (노형동, 대왕아파트)", 제주시 노형동 1060-1 대왕아파트, 제주시 수덕7길 14,126.475664051,33.486777872,설렘제주  제주시 수덕7길 14
8931,리얼안심탕수육앤리얼하노이신제주점,기타,2021-07-27,영업,제주특별자치도 제주시 노형동 906-5 한신오피스텔,"제주특별자치도 제주시 도령로 54, 한신오피스텔 1층 102호 (노형동)", 제주시 노형동 906-5 한신오피스텔, 제주시 도령로 54,126.484583433,33.488622663,리얼안심탕수육앤리얼하노이신제주점  제주시 도령로 54
8932,은화수식당제주외도점,경양식,2021-09-06,영업,제주특별자치도 제주시 외도일동 495-6,"제주특별자치도 제주시 우정로 44, 덕진상가동 6호 (외도일동)", 제주시 외도일동 495-6, 제주시 우정로 44,126.430708338,33.48897643,은화수식당제주외도점  제주시 우정로 44
8933,코지,한식,2021-09-06,영업,제주특별자치도 제주시 애월읍 수산리 219-5,제주특별자치도 제주시 애월읍 예원로 102, 제주시 애월읍 수산리 219-5, 제주시 애월읍 예원로 102,126.39777477,33.460389868,코지  제주시 애월읍 예원로 102
8934,연돈볼카츠제주사수점,분식,2021-09-06,영업,제주특별자치도 제주시 도두이동 836-8,"제주특별자치도 제주시 서해안로 317, 1층 (도두이동)", 제주시 도두이동 836-8, 제주시 서해안로 317,126.479180769,33.509565966,연돈볼카츠제주사수점  제주시 서해안로 317
8935,뱃살도둑,기타,2021-09-06,영업,제주특별자치도 제주시 일도이동 365-2 제주은행동광로지점,"제주특별자치도 제주시 동광로 108, 제주은행동광로지점 103호 (일도이동)", 제주시 일도이동 365-2 제주은행동광로지점, 제주시 동광로 108,126.538994428,33.505957487,뱃살도둑  제주시 동광로 108
8936,참치정육식당,한식,2021-08-19,영업,제주특별자치도 제주시 도련이동 547-1,"제주특별자치도 제주시 삼봉로 57, 1층 (도련이동)", 제주시 도련이동 547-1, 제주시 삼봉로 57,126.588915888,33.51626153,참치정육식당  제주시 삼봉로 57
8937,골프존진스크린골프,분식,2021-08-11,영업,제주특별자치도 제주시 이호이동 163-4,"제주특별자치도 제주시 일주서로 7678, 지하1층 (이호이동)", 제주시 이호이동 163-4, 제주시 일주서로 7678,126.466612022,33.493781047,골프존진스크린골프  제주시 일주서로 7678
8938,오드씽,기타,2021-08-11,영업,제주특별자치도 제주시 오등동 1074,"제주특별자치도 제주시 고다시길 25, 에이동 1~2층 (오등동)", 제주시 오등동 1074, 제주시 고다시길 25,126.526884056,33.46202921,오드씽  제주시 고다시길 25
8939,뻘떡낙지본점,한식,2021-09-01,영업,제주특별자치도 제주시 도남동 331-3,"제주특별자치도 제주시 오등13길 23, 1~2층 (도남동)", 제주시 도남동 331-3, 제주시 오등13길 23,126.530514091,33.479372567,뻘떡낙지본점  제주시 오등13길 23
8940,노러브노라이프,경양식,2021-09-01,영업,제주특별자치도 제주시 이도이동 1180-10,"제주특별자치도 제주시 동고산로 3, 1층 (이도이동)", 제주시 이도이동 1180-10, 제주시 동고산로 3,126.531577101,33.498132538,노러브노라이프  제주시 동고산로 3
8941,케무리,일식,2021-08-18,영업,제주특별자치도 제주시 연동 271-36,"제주특별자치도 제주시 삼무로 41, 1층 102호 (연동)", 제주시 연동 271-36, 제주시 삼무로 41,126.491198412,33.490195924,케무리  제주시 삼무로 41
8942,닌자푸르츠,기타,2021-08-18,영업,제주특별자치도 제주시 노형동 1036-14,"제주특별자치도 제주시 월랑북길 30-4, 1층 (노형동)", 제주시 노형동 1036-14, 제주시 월랑북길 30-4,126.477223083,33.491627731,닌자푸르츠  제주시 월랑북길 30-4
8943,글램큐,한식,2021-08-18,영업,제주특별자치도 제주시 노형동 242-1,"제주특별자치도 제주시 1100로 3049, D동 101호 (노형동)", 제주시 노형동 242-1, 제주시 1100로 3049,126.485148449,33.458425187,글램큐  제주시 1100로 3049
8950,성산가는길,식육(숯불구이),2021-03-30,영업,제주특별자치도 제주시 내도동 654-1,"제주특별자치도 제주시 도근내길 61, 1층 (내도동)", 제주시 내도동 654-1, 제주시 도근내길 61,126.43737177,33.492393467,성산가는길  제주시 도근내길 61
9104,그라인딩홀덤펍,기타,2021-05-25,영업,제주특별자치도 제주시 이도이동 408-1,"제주특별자치도 제주시 고마로 126, 2층 201호 (이도이동)", 제주시 이도이동 408-1, 제주시 고마로 126,126.541976064,33.503204455,그라인딩홀덤펍  제주시 고마로 126
9105,소이재,기타,2021-05-25,영업,제주특별자치도 제주시 노형동 1068-3,"제주특별자치도 제주시 다랑곶3길 20, 1층 (노형동)", 제주시 노형동 1068-3, 제주시 다랑곶3길 20,126.478530955,33.489100517,소이재  제주시 다랑곶3길 20
9106,공백,기타,2021-05-25,영업,제주특별자치도 제주시 구좌읍 동복리 1568-1,"제주특별자치도 제주시 구좌읍 동복로 83, 1층 1호", 제주시 구좌읍 동복리 1568-1, 제주시 구좌읍 동복로 83,126.715045101,33.553638001,공백  제주시 구좌읍 동복로 83
9107,연남물갈비제주노형점,한식,2021-04-28,영업,제주특별자치도 제주시 노형동 920-2,"제주특별자치도 제주시 1100로 3334, 2층 (노형동)", 제주시 노형동 920-2, 제주시 1100로 3334,126.48078154,33.483748553,연남물갈비제주노형점  제주시 1100로 3334
9108,아방닭강정,호프/통닭,2021-04-28,영업,제주특별자치도 제주시 일도일동 1102-5,"제주특별자치도 제주시 중앙로13길 29, 1층 (일도일동)", 제주시 일도일동 1102-5, 제주시 중앙로13길 29,126.52750779,33.511636879,아방닭강정  제주시 중앙로13길 29
9109,주식회사조끄뜨레마트연동점,한식,2021-04-28,영업,제주특별자치도 제주시 연동 1498-1,"제주특별자치도 제주시 국기로 33, 4층 (연동)", 제주시 연동 1498-1, 제주시 국기로 33,126.490109216,33.478947529,주식회사조끄뜨레마트연동점  제주시 국기로 33
9110,수컴퍼니,기타,2021-04-28,영업,제주특별자치도 제주시 일도이동 375-13 다온재,"제주특별자치도 제주시 고마로15길 20, 다온재 1층 (일도이동)", 제주시 일도이동 375-13 다온재, 제주시 고마로15길 20,126.54212174,33.507730356,수컴퍼니  제주시 고마로15길 20
9111,지코바치킨연동점,호프/통닭,2021-05-21,영업,제주특별자치도 제주시 연동 314-90 고정아파트,"제주특별자치도 제주시 선덕로 26, 1층 101호 (연동, 고정아파트)", 제주시 연동 314-90 고정아파트, 제주시 선덕로 26,126.499589467,33.485366098,지코바치킨연동점  제주시 선덕로 26
9112,쿠킹팩토리,기타,2021-05-21,영업,제주특별자치도 제주시 노형동 1047-1,"제주특별자치도 제주시 남녕로 47, 1층 (노형동)", 제주시 노형동 1047-1, 제주시 남녕로 47,126.479752387,33.49152692,쿠킹팩토리  제주시 남녕로 47
9113,뚱스야식,한식,2021-05-07,영업,제주특별자치도 제주시 애월읍 고내리 115 이강연립주택,"제주특별자치도 제주시 애월읍 고내동길 21, 103동 1층 1호 (이강연립주택)", 제주시 애월읍 고내리 115 이강연립주택, 제주시 애월읍 고내동길 21,126.348587489,33.468105211,뚱스야식  제주시 애월읍 고내동길 21
9114,두리칼국수,한식,2021-05-07,영업,제주특별자치도 제주시 노형동 744,"제주특별자치도 제주시 진군2길 23-4, 1층 (노형동)", 제주시 노형동 744, 제주시 진군2길 23-4,126.478230653,33.478299269,두리칼국수  제주시 진군2길 23-4
9115,탕앤돈,중국식,2021-05-07,영업,제주특별자치도 제주시 건입동 1424 샤인파크,"제주특별자치도 제주시 중앙로2길 1, 1층 101호 (건입동, 샤인파크)", 제주시 건입동 1424 샤인파크, 제주시 중앙로2길 1,126.524400407,33.516270096,탕앤돈  제주시 중앙로2길 1
9116,어박사저지점,일식,2021-05-07,영업,제주특별자치도 제주시 한경면 저지리 1715-16,"제주특별자치도 제주시 한경면 중산간서로 3647, 1층", 제주시 한경면 저지리 1715-16, 제주시 한경면 중산간서로 3647,126.25506678,33.330332227,어박사저지점  제주시 한경면 중산간서로 3647
9117,나이스데이밀,기타,2021-05-07,영업,제주특별자치도 제주시 한림읍 금악리 1864-1,"제주특별자치도 제주시 한림읍 용금로 1179, 1층", 제주시 한림읍 금악리 1864-1, 제주시 한림읍 용금로 1179,126.293052272,33.355440202,나이스데이밀  제주시 한림읍 용금로 1179
9118,홀덤라운지제주도홀덤펍본점,기타,2021-05-07,영업,제주특별자치도 제주시 연동 283-36,"제주특별자치도 제주시 은남3길 32, 2층 (연동)", 제주시 연동 283-36, 제주시 은남3길 32,126.492594493,33.487544583,홀덤라운지제주도홀덤펍본점  제주시 은남3길 32
9119,바다식당,식육(숯불구이),2021-05-06,영업,제주특별자치도 제주시 한림읍 한림리 1350-3,"제주특별자치도 제주시 한림읍 사가길 4, 1층", 제주시 한림읍 한림리 1350-3, 제주시 한림읍 사가길 4,126.263951753,33.414890413,바다식당  제주시 한림읍 사가길 4
9120,왓츠유어플레이버,기타,2021-05-06,영업,제주특별자치도 제주시 이도이동 1771-12,"제주특별자치도 제주시 광양10길 12, 3층 (이도이동)", 제주시 이도이동 1771-12, 제주시 광양10길 12,126.528945519,33.499122427,왓츠유어플레이버  제주시 광양10길 12
9121,배고프면,한식,2021-05-06,영업,제주특별자치도 제주시 구좌읍 행원리 1511-3,"제주특별자치도 제주시 구좌읍 해맞이해안로 518-38, 1층", 제주시 구좌읍 행원리 1511-3, 제주시 구좌읍 해맞이해안로 518-38,126.802884305,33.557251352,배고프면  제주시 구좌읍 해맞이해안로 518-38
9122,일도왕서방,중국식,2021-05-06,영업,제주특별자치도 제주시 이도이동 1065-7 하나아파트,"제주특별자치도 제주시 남광북1길 3, 1층 102호 (이도이동, 하나아파트)", 제주시 이도이동 1065-7 하나아파트, 제주시 남광북1길 3,126.534600879,33.494803591,일도왕서방  제주시 남광북1길 3
9123,이가돼지국밥,한식,2021-05-06,영업,제주특별자치도 제주시 구좌읍 세화리 1452-18,"제주특별자치도 제주시 구좌읍 구좌로 39, 1층", 제주시 구좌읍 세화리 1452-18, 제주시 구좌읍 구좌로 39,126.855839728,33.523500719,이가돼지국밥  제주시 구좌읍 구좌로 39
9124,꽁지삼춘네,한식,2021-05-06,영업,제주특별자치도 제주시 한림읍 한림리 456-3,"제주특별자치도 제주시 한림읍 명랑남동길 34, 1층", 제주시 한림읍 한림리 456-3, 제주시 한림읍 명랑남동길 34,126.272800508,33.416950189,꽁지삼춘네  제주시 한림읍 명랑남동길 34
9125,야키토리6126,분식,2021-05-06,영업,제주특별자치도 제주시 일도이동 361-25 이룸해피안,"제주특별자치도 제주시 동광로 97, 1층 102호 (일도이동, 이룸해피안)", 제주시 일도이동 361-25 이룸해피안, 제주시 동광로 97,126.537778406,33.50568005,야키토리6126  제주시 동광로 97
9126,인쌩맥주아라점,경양식,2021-06-14,영업,제주특별자치도 제주시 아라일동 6135-3,"제주특별자치도 제주시 중앙로 553, 1층 (아라일동)", 제주시 아라일동 6135-3, 제주시 중앙로 553,126.545883405,33.47386683,인쌩맥주아라점  제주시 중앙로 553
9127,제주명월역,기타,2021-06-14,영업,제주특별자치도 제주시 한림읍 명월리 1928,"제주특별자치도 제주시 한림읍 명재로 142-11, 1층", 제주시 한림읍 명월리 1928, 제주시 한림읍 명재로 142-11,126.262093831,33.391654053,제주명월역  제주시 한림읍 명재로 142-11
9128,타입제주,기타,2021-06-14,영업,제주특별자치도 제주시 이도이동 1771-23,"제주특별자치도 제주시 서광로32길 9, 1층 (이도이동)", 제주시 이도이동 1771-23, 제주시 서광로32길 9,126.528380994,33.499681333,타입제주  제주시 서광로32길 9
9129,항암식당항암밥상,출장조리,2021-06-14,영업,제주특별자치도 제주시 이도일동 1692-2 신세계아파트,"제주특별자치도 제주시 오현길 9, 지하1층 107, 108호 (이도일동, 신세계아파트)", 제주시 이도일동 1692-2 신세계아파트, 제주시 오현길 9,126.527662831,33.506216876,항암식당항암밥상  제주시 오현길 9
9130,굿샷프렌즈스크린,기타,2021-06-14,영업,제주특별자치도 제주시 아라일동 6034-4,"제주특별자치도 제주시 구남동8길 58, 2층 (아라일동)", 제주시 아라일동 6034-4, 제주시 구남동8길 58,126.534950094,33.485469878,굿샷프렌즈스크린  제주시 구남동8길 58
9131,인생건어물아라점,호프/통닭,2021-06-14,영업,제주특별자치도 제주시 아라일동 6116-5,"제주특별자치도 제주시 인다2길 34, 1층 (아라일동)", 제주시 아라일동 6116-5, 제주시 인다2길 34,126.549732289,33.474801409,인생건어물아라점  제주시 인다2길 34
9132,월정오름,기타,2021-06-14,영업,제주특별자치도 제주시 구좌읍 월정리 3,"제주특별자치도 제주시 구좌읍 해맞이해안로 466, 2층", 제주시 구좌읍 월정리 3, 제주시 구좌읍 해맞이해안로 466,126.796539761,33.555432369,월정오름  제주시 구좌읍 해맞이해안로 466
9133,수목원길,기타,2021-06-17,영업,제주특별자치도 제주시 연동 1395-4,"제주특별자치도 제주시 연화남길 10, 제2동 1층 (연동)", 제주시 연동 1395-4, 제주시 연화남길 10,126.489422141,33.475716419,수목원길  제주시 연화남길 10
9134,화로위,한식,2021-06-17,영업,제주특별자치도 제주시 조천읍 함덕리 960-7,"제주특별자치도 제주시 조천읍 함덕19길 9, 1층 101호", 제주시 조천읍 함덕리 960-7, 제주시 조천읍 함덕19길 9,126.670002303,33.541191569,화로위  제주시 조천읍 함덕19길 9
9135,마차,경양식,2021-06-17,영업,제주특별자치도 제주시 용담이동 940-17,"제주특별자치도 제주시 성화로1길 35, 1층 (용담이동)", 제주시 용담이동 940-17, 제주시 성화로1길 35,126.503164532,33.512801493,마차  제주시 성화로1길 35
9136,퍼블릭하우스스밈,한식,2021-06-17,영업,제주특별자치도 제주시 애월읍 하귀2리 2710,"제주특별자치도 제주시 애월읍 애월해안로 906, 1층", 제주시 애월읍 하귀2리 2710, 제주시 애월읍 애월해안로 906,126.392025902,33.484714528,퍼블릭하우스스밈  제주시 애월읍 애월해안로 906
9137,썬더치킨일도고마로점,호프/통닭,2021-06-25,영업,제주특별자치도 제주시 일도이동 160 백강수피아2차아파트,"제주특별자치도 제주시 고마로5길 2, 1층 102호 (일도이동, 백강수피아2차아파트)", 제주시 일도이동 160 백강수피아2차아파트, 제주시 고마로5길 2,126.53874651,33.511883683,썬더치킨일도고마로점  제주시 고마로5길 2
9138,배떡연동점,분식,2021-06-25,영업,제주특별자치도 제주시 연동 281-2 우정주택,"제주특별자치도 제주시 신대로8길 35, A동 1층 103호 (연동, 우정주택)", 제주시 연동 281-2 우정주택, 제주시 신대로8길 35,126.492893514,33.491839985,배떡연동점  제주시 신대로8길 35
9139,삼국두우,기타,2021-05-28,영업,제주특별자치도 제주시 한림읍 협재리 1512,"제주특별자치도 제주시 한림읍 한림로 424-1, 1층", 제주시 한림읍 협재리 1512, 제주시 한림읍 한림로 424-1,126.247196803,33.398957564,삼국두우  제주시 한림읍 한림로 424-1
9140,제주산방식당우도점,한식,2021-06-23,영업,제주특별자치도 제주시 우도면 연평리 1748,"제주특별자치도 제주시 우도면 우도로 5-6, 2층", 제주시 우도면 연평리 1748, 제주시 우도면 우도로 5-6,126.951094439,33.49365936,제주산방식당우도점  제주시 우도면 우도로 5-6
9141,주식회사담을깨비방망이오리날개튀김,분식,2021-06-23,영업,제주특별자치도 제주시 연동 1500,"제주특별자치도 제주시 국기로2길 4, 지하1층 (연동)", 제주시 연동 1500, 제주시 국기로2길 4,126.490265599,33.47991383,주식회사담을깨비방망이오리날개튀김  제주시 국기로2길 4
9142,오소록헌디,경양식,2021-06-23,영업,제주특별자치도 제주시 구좌읍 한동리 1114-10,"제주특별자치도 제주시 구좌읍 한동로 39-1, 2층", 제주시 구좌읍 한동리 1114-10, 제주시 구좌읍 한동로 39-1,126.824826835,33.53624945,오소록헌디  제주시 구좌읍 한동로 39-1
9143,시트러스,기타,2021-06-23,영업,제주특별자치도 제주시 한림읍 금능리 1443-1,"제주특별자치도 제주시 한림읍 금능4길 20, 1층", 제주시 한림읍 금능리 1443-1, 제주시 한림읍 금능4길 20,126.230440468,33.388018523,시트러스  제주시 한림읍 금능4길 20
9144,오늘도화창,기타,2021-06-23,영업,제주특별자치도 제주시 구좌읍 월정리 505,"제주특별자치도 제주시 구좌읍 월정5길 56, 1층", 제주시 구좌읍 월정리 505, 제주시 구좌읍 월정5길 56,126.79496646,33.555154007,오늘도화창  제주시 구좌읍 월정5길 56
9145,아미가도,한식,2021-06-23,영업,제주특별자치도 제주시 이도일동 1551-13,"제주특별자치도 제주시 오현길 45, 1층 (이도일동)", 제주시 이도일동 1551-13, 제주시 오현길 45,126.526117514,33.509117575,아미가도  제주시 오현길 45
9146,화경앤금전대운,한식,2021-06-28,영업,제주특별자치도 제주시 구좌읍 행원리 581-18,"제주특별자치도 제주시 구좌읍 해맞이해안로 607, 1층", 제주시 구좌읍 행원리 581-18, 제주시 구좌읍 해맞이해안로 607,126.809442373,33.556444529,화경앤금전대운  제주시 구좌읍 해맞이해안로 607
9147,협재구멍가게제주협재점,기타,2021-06-28,영업,제주특별자치도 제주시 한림읍 협재리 2436-2,"제주특별자치도 제주시 한림읍 협재4길 1-1, 1층", 제주시 한림읍 협재리 2436-2, 제주시 한림읍 협재4길 1-1,126.241436355,33.394621526,협재구멍가게제주협재점  제주시 한림읍 협재4길 1-1
9148,예동산,한식,2021-06-28,영업,제주특별자치도 제주시 애월읍 광령리 965,"제주특별자치도 제주시 애월읍 광령중길 133-3, 1층", 제주시 애월읍 광령리 965, 제주시 애월읍 광령중길 133-3,126.436773195,33.449431395,예동산  제주시 애월읍 광령중길 133-3
9149,보배쌤보리김치와게장,한식,2021-06-28,영업,제주특별자치도 제주시 조천읍 함덕리 3375,"제주특별자치도 제주시 조천읍 신북로 409, B동 1층", 제주시 조천읍 함덕리 3375, 제주시 조천읍 신북로 409,126.65385515,33.54391105,보배쌤보리김치와게장  제주시 조천읍 신북로 409
9150,추자봉이네,한식,2021-06-22,영업,제주특별자치도 제주시 추자면 신양리 560-3,"제주특별자치도 제주시 추자면 추자로 532, 1층", 제주시 추자면 신양리 560-3, 제주시 추자면 추자로 532,126.325273296,33.942650056,추자봉이네  제주시 추자면 추자로 532
9151,청관,식육(숯불구이),2021-06-22,영업,제주특별자치도 제주시 애월읍 애월리 1669-1,"제주특별자치도 제주시 애월읍 애원로 3, 1층", 제주시 애월읍 애월리 1669-1, 제주시 애월읍 애원로 3,126.320443932,33.464070928,청관  제주시 애월읍 애원로 3
9152,제주내리막,기타,2021-06-22,영업,제주특별자치도 제주시 외도일동 445-9,"제주특별자치도 제주시 우정로 18, 1층 (외도일동)", 제주시 외도일동 445-9, 제주시 우정로 18,126.430723642,33.491229073,제주내리막  제주시 우정로 18
9153,맨도롱또똣김밥,한식,2021-06-22,영업,제주특별자치도 제주시 조천읍 함덕리 1252-9,"제주특별자치도 제주시 조천읍 조함해안로 496, 1층", 제주시 조천읍 함덕리 1252-9, 제주시 조천읍 조함해안로 496,126.665699812,33.542470724,맨도롱또똣김밥  제주시 조천읍 조함해안로 496
9154,해양호수산회백화점,일식,2021-05-17,영업,제주특별자치도 제주시 외도일동 477-4,"제주특별자치도 제주시 우정로5길 10, 1동 1층 (외도일동)", 제주시 외도일동 477-4, 제주시 우정로5길 10,126.431874199,33.490160291,해양호수산회백화점  제주시 우정로5길 10
9155,먹돌,한식,2021-05-17,영업,제주특별자치도 제주시 용담이동 2747-6,"제주특별자치도 제주시 월성로 26, 1층 (용담이동)", 제주시 용담이동 2747-6, 제주시 월성로 26,126.504805325,33.501985932,먹돌  제주시 월성로 26
9156,애월리다과점,기타,2021-05-17,영업,제주특별자치도 제주시 애월읍 애월리 1665-1,"제주특별자치도 제주시 애월읍 애월로 142, 1층", 제주시 애월읍 애월리 1665-1, 제주시 애월읍 애월로 142,126.322178297,33.463766184,애월리다과점  제주시 애월읍 애월로 142
9157,숙이포차,분식,2021-05-17,영업,제주특별자치도 제주시 추자면 대서리 131-1,"제주특별자치도 제주시 추자면 대서3길 42, 1층", 제주시 추자면 대서리 131-1, 제주시 추자면 대서3길 42,126.2945606,33.962875389,숙이포차  제주시 추자면 대서3길 42
9158,탄탄면공방제주점,한식,2021-05-17,영업,제주특별자치도 제주시 아라일동 6034-5,"제주특별자치도 제주시 도남로 189, 1층 (아라일동)", 제주시 아라일동 6034-5, 제주시 도남로 189,126.534448317,33.48569672,탄탄면공방제주점  제주시 도남로 189
9159,이시,일식,2021-05-17,영업,제주특별자치도 제주시 이도이동 1976-1,"제주특별자치도 제주시 박성내서길 8-1, 1층 (이도이동)", 제주시 이도이동 1976-1, 제주시 박성내서길 8-1,126.540999789,33.492065176,이시  제주시 박성내서길 8-1
9160,오늘하루,한식,2021-05-17,영업,제주특별자치도 제주시 구좌읍 종달리 824-2,"제주특별자치도 제주시 구좌읍 종달로5길 36, 1동 1층", 제주시 구좌읍 종달리 824-2, 제주시 구좌읍 종달로5길 36,126.8997711,33.493075817,오늘하루  제주시 구좌읍 종달로5길 36
9161,삼현스크린,기타,2021-05-17,영업,제주특별자치도 제주시 오라이동 165-1,"제주특별자치도 제주시 정실동길 69, 1층 (오라이동)", 제주시 오라이동 165-1, 제주시 정실동길 69,126.516117507,33.460838997,삼현스크린  제주시 정실동길 69
9162,토핑폭탄김치찜앤김치찌개신제주점,한식,2021-05-11,영업,제주특별자치도 제주시 노형동 906-5 한신오피스텔,"제주특별자치도 제주시 도령로 54, 한신오피스텔 1층 106호 (노형동)", 제주시 노형동 906-5 한신오피스텔, 제주시 도령로 54,126.484583433,33.488622663,토핑폭탄김치찜앤김치찌개신제주점  제주시 도령로 54
9163,제주차돌89,한식,2021-05-11,영업,제주특별자치도 제주시 연동 276-3 청목더웰연동,"제주특별자치도 제주시 연동8길 28, 지하1층 1호 (연동, 청목더웰연동)", 제주시 연동 276-3 청목더웰연동, 제주시 연동8길 28,126.490369795,33.483485766,제주차돌89  제주시 연동8길 28
9164,몽상의정원,기타,2021-05-11,영업,제주특별자치도 제주시 화북일동 4250-1,"제주특별자치도 제주시 금산5길 18, 1층 (화북일동)", 제주시 화북일동 4250-1, 제주시 금산5길 18,126.564457911,33.524534039,몽상의정원  제주시 금산5길 18
9165,문문선,기타,2021-05-13,영업,제주특별자치도 제주시 오등동 1274-3,"제주특별자치도 제주시 오등6길 31, 1층 (오등동)", 제주시 오등동 1274-3, 제주시 오등6길 31,126.525204203,33.467422122,문문선  제주시 오등6길 31
9166,연북로명태명가하귀직영점,한식,2021-05-13,영업,제주특별자치도 제주시 애월읍 하귀1리 535-1,"제주특별자치도 제주시 애월읍 일주서로 7125, 3층", 제주시 애월읍 하귀1리 535-1, 제주시 애월읍 일주서로 7125,0.0,0.0,연북로명태명가하귀직영점  제주시 애월읍 일주서로 7125
9167,커피욜로,기타,2021-05-13,영업,제주특별자치도 제주시 이도이동 2043-1,"제주특별자치도 제주시 구남로2길 34, 1층 (이도이동)", 제주시 이도이동 2043-1, 제주시 구남로2길 34,126.534644844,33.486786715,커피욜로  제주시 구남로2길 34
9168,돔베네국수씨,기타,2021-05-13,영업,제주특별자치도 제주시 구좌읍 한동리 1291,"제주특별자치도 제주시 구좌읍 해맞이해안로 1034, 1층", 제주시 구좌읍 한동리 1291, 제주시 구좌읍 해맞이해안로 1034,126.831196896,33.539961206,돔베네국수씨  제주시 구좌읍 해맞이해안로 1034
9169,엄마네정식뷔페,한식,2021-05-27,영업,제주특별자치도 제주시 봉개동 1819-3,"제주특별자치도 제주시 번영로 485, 1층 (봉개동)", 제주시 봉개동 1819-3, 제주시 번영로 485,126.594029963,33.491101445,엄마네정식뷔페  제주시 번영로 485
