store_name,business_category,permission_date,situation,address,address_road,new_store_name
제주또시랑,기타 휴게음식점,2020-01-13,영업,제주특별자치도 제주시 화북이동 5547,"제주특별자치도 제주시 연북로 724, 1층 (화북이동)",제주또시랑  제주시 연북로 724
씨유제주서사라점,기타 휴게음식점,2020-01-23,영업,제주특별자치도 제주시 삼도일동 532-5번지,"제주특별자치도 제주시 서사로18길 2, 1층 (삼도일동)",씨유제주서사라점  제주시 서사로18길 2
데일리커피앤디저트,기타 휴게음식점,2020-02-27,영업,제주특별자치도 제주시 연동 1318-4번지,"제주특별자치도 제주시 수목원길 25, 지하1층 (연동)",데일리커피앤디저트  제주시 수목원길 25
지에스25도련중앙점,기타 휴게음식점,2020-03-04,영업,제주특별자치도 제주시 도련일동 1766-5번지,제주특별자치도 제주시 삼봉로 120 (도련일동),지에스25도련중앙점  제주시 삼봉로 120 (도련일동)
세븐일레븐제주와산리점,기타 휴게음식점,2020-03-04,영업,제주특별자치도 제주시 조천읍 와산리 873-5번지,"제주특별자치도 제주시 조천읍 함와로 562, 1층",세븐일레븐제주와산리점  제주시 조천읍 함와로 562
제주에서,기타 휴게음식점,2020-01-20,영업,제주특별자치도 제주시 이도이동 1183-17,"제주특별자치도 제주시 동고산로 24-2, 1층 (이도이동)",제주에서  제주시 동고산로 24-2
씨유제주인화점,기타 휴게음식점,2020-01-31,영업,제주특별자치도 제주시 일도이동 369번지,"제주특별자치도 제주시 동광로 138, 1층 (일도이동)",씨유제주인화점  제주시 동광로 138
에코하우스,기타 휴게음식점,2020-01-31,영업,제주특별자치도 제주시 조천읍 교래리 786-21번지,"제주특별자치도 제주시 조천읍 남조로 2093, 제2동 1층",에코하우스  제주시 조천읍 남조로 2093
애월더힐,기타 휴게음식점,2020-01-31,영업,제주특별자치도 제주시 애월읍 유수암리 1905,"제주특별자치도 제주시 애월읍 유수암로 12, 1층",애월더힐  제주시 애월읍 유수암로 12
씨유제주삼양원당점,기타 휴게음식점,2020-01-28,영업,제주특별자치도 제주시 삼양일동 1654-26번지,"제주특별자치도 제주시 원당로 39, 1층 (삼양일동)",씨유제주삼양원당점  제주시 원당로 39
씨유제주이도점,기타 휴게음식점,2020-01-28,영업,제주특별자치도 제주시 이도일동 1775-6번지,"제주특별자치도 제주시 서광로 283, 1층 (이도일동)",씨유제주이도점  제주시 서광로 283
태평양,기타 휴게음식점,2020-03-06,영업,제주특별자치도 제주시 연동 272-50,"제주특별자치도 제주시 연동7길 8, 1층 제1호 (연동)",태평양  제주시 연동7길 8
풍림다방송당점,커피숍,2020-03-06,영업,제주특별자치도 제주시 구좌읍 송당리 1377-1번지,"제주특별자치도 제주시 구좌읍 중산간동로 2267-4, 2층",풍림다방송당점  제주시 구좌읍 중산간동로 2267-4
투애니원마카롱,기타 휴게음식점,2020-03-30,영업,제주특별자치도 제주시 한림읍 협재리 1075,"제주특별자치도 제주시 한림읍 협재로 114, B동 1층",투애니원마카롱  제주시 한림읍 협재로 114
빈입니다,커피숍,2021-12-29,영업,제주특별자치도 제주시 노형동 3795-19,"제주특별자치도 제주시 노형5길 8, 1층 (노형동)",빈입니다  제주시 노형5길 8
제주애월당귤,커피숍,2021-12-29,영업,제주특별자치도 제주시 애월읍 신엄리 902,"제주특별자치도 제주시 애월읍 중엄3길 48-1, 1층",제주애월당귤  제주시 애월읍 중엄3길 48-1
(주)비엔올더타임,커피숍,2021-12-29,영업,제주특별자치도 제주시 노형동 924-1,"제주특별자치도 제주시 원노형남1길 11, 1층 105호 (노형동)",(주)비엔올더타임  제주시 원노형남1길 11
로스터리묵음,커피숍,2021-12-28,영업,제주특별자치도 제주시 한림읍 금능리 2088-62,"제주특별자치도 제주시 한림읍 한림로 214, 1층",로스터리묵음  제주시 한림읍 한림로 214
피즈노형,패스트푸드,2021-12-28,영업,제주특별자치도 제주시 노형동 3789-3,"제주특별자치도 제주시 노형10길 6, 1층 101호 (노형동)",피즈노형  제주시 노형10길 6
우도꽃길,일반조리판매,2021-12-28,영업,제주특별자치도 제주시 우도면 연평리 811-1,"제주특별자치도 제주시 우도면 우도해안길 576, 1층",우도꽃길  제주시 우도면 우도해안길 576
카페더문,커피숍,2021-12-22,영업,제주특별자치도 제주시 용담이동 623-13,"제주특별자치도 제주시 흥운길 7, 1층 (용담이동)",카페더문  제주시 흥운길 7
센트럴즉석코너,일반조리판매,2021-12-22,영업,제주특별자치도 제주시 이도이동 1996-5 마트로센트럴빌딩,"제주특별자치도 제주시 중앙로 346, 마트로센트럴빌딩 2층 (이도이동)",센트럴즉석코너  제주시 중앙로 346
카페원플로어,커피숍,2021-11-16,영업,제주특별자치도 제주시 일도이동 362-20,"제주특별자치도 제주시 신산로 107, 1층 101호 (일도이동)",카페원플로어  제주시 신산로 107
컴포즈커피외도점,다방,2021-12-22,영업,제주특별자치도 제주시 외도일동 400-9,"제주특별자치도 제주시 일주서로 7298, 1층 (외도일동)",컴포즈커피외도점  제주시 일주서로 7298
메타피씨방신제주점,일반조리판매,2021-12-20,영업,제주특별자치도 제주시 노형동 710-2,"제주특별자치도 제주시 연북로 21, 지1층 B01호 (노형동)",메타피씨방신제주점  제주시 연북로 21
금붕어,커피숍,2021-12-20,영업,제주특별자치도 제주시 이도이동 1967-11,"제주특별자치도 제주시 신설로2길 2, 1층 (이도이동)",금붕어  제주시 신설로2길 2
매머드익스프레스제주아라이도점,커피숍,2021-12-21,영업,제주특별자치도 제주시 아라이동 3001-4,"제주특별자치도 제주시 승천로 57, 1~2층 (아라이동)",매머드익스프레스제주아라이도점  제주시 승천로 57
알로에체험카페하귀리,커피숍,2021-12-21,영업,제주특별자치도 제주시 애월읍 하귀2리 1866,제주특별자치도 제주시 애월읍 일주서로 7000,알로에체험카페하귀리  제주시 애월읍 일주서로 7000
노스필드,커피숍,2021-12-13,영업,제주특별자치도 제주시 조천읍 신촌리 548-3,"제주특별자치도 제주시 조천읍 신북로 138, 1층",노스필드  제주시 조천읍 신북로 138
아첸데레키친,푸드트럭,2021-12-27,영업,제주특별자치도 제주시 애월읍 봉성리 4554-12,,아첸데레키친 None
카페지엘,커피숍,2021-12-10,영업,제주특별자치도 제주시 한림읍 금악리 산 41 나동,,카페지엘 None
카페봄봄세화점,커피숍,2021-12-10,영업,제주특별자치도 제주시 구좌읍 세화리 3648-5,"제주특별자치도 제주시 구좌읍 세평항로 12, 1층",카페봄봄세화점  제주시 구좌읍 세평항로 12
붉은못카페,커피숍,2021-12-15,영업,제주특별자치도 제주시 한경면 조수리 4131,제주특별자치도 제주시 한경면 칠전로 349-1,붉은못카페  제주시 한경면 칠전로 349-1
장미분식,일반조리판매,2021-12-16,영업,제주특별자치도 제주시 일도이동 335-3,"제주특별자치도 제주시 동광로15길 32-1, 1층 (일도이동)",장미분식  제주시 동광로15길 32-1
스쿠피케이크,커피숍,2021-12-24,영업,제주특별자치도 제주시 용담이동 641-18,제주특별자치도 제주시 용문로 145 (용담이동),스쿠피케이크  제주시 용문로 145 (용담이동)
방방파티,키즈카페,2021-12-24,영업,제주특별자치도 제주시 삼양이동 2176-12,"제주특별자치도 제주시 지석8길 13-22, 2층 (삼양이동)",방방파티  제주시 지석8길 13-22
금악핫도그,기타 휴게음식점,2021-12-24,영업,제주특별자치도 제주시 한림읍 금악리 1968-2,제주특별자치도 제주시 한림읍 한창로 1286,금악핫도그  제주시 한림읍 한창로 1286
조이아지,커피숍,2021-12-24,영업,제주특별자치도 제주시 조천읍 함덕리 944-1,제주특별자치도 제주시 조천읍 함덕18길 29,조이아지  제주시 조천읍 함덕18길 29
커피블라썸,커피숍,2021-12-30,영업,제주특별자치도 제주시 이도이동 1064-21 장원빌딩,"제주특별자치도 제주시 오복4길 4, 장원빌딩 1층 (이도이동)",커피블라썸  제주시 오복4길 4
카페별이내리는숲장애학생직업체험장,커피숍,2021-12-31,영업,제주특별자치도 제주시 이도이동 414 어린이도서관,"제주특별자치도 제주시 연삼로 489, 어린이도서관 2층 (이도이동)",카페별이내리는숲장애학생직업체험장  제주시 연삼로 489
제주와나,커피숍,2021-12-14,영업,제주특별자치도 제주시 일도이동 1029-200,"제주특별자치도 제주시 삼성로9길 30, 1층 (일도이동)",제주와나  제주시 삼성로9길 30
아슬로즈,커피숍,2021-12-14,영업,제주특별자치도 제주시 노형동 1036-9,"제주특별자치도 제주시 다랑곶4길 70, 1층 (노형동)",아슬로즈  제주시 다랑곶4길 70
애월언덕,커피숍,2021-12-14,영업,제주특별자치도 제주시 애월읍 신엄리 2807,"제주특별자치도 제주시 애월읍 애월해안로 454-2, 1층",애월언덕  제주시 애월읍 애월해안로 454-2
홉히,커피숍,2021-07-09,영업,제주특별자치도 제주시 용담삼동 2378,"제주특별자치도 제주시 서해안로 468-2, 2층 (용담삼동)",홉히  제주시 서해안로 468-2
바니네로스터리,기타 휴게음식점,2020-01-22,영업,제주특별자치도 제주시 한림읍 금능리 1534,"제주특별자치도 제주시 한림읍 금능3길 28, 1층",바니네로스터리  제주시 한림읍 금능3길 28
타이틀리그피씨카페,기타 휴게음식점,2020-01-22,영업,제주특별자치도 제주시 연동 1371-3번지,"제주특별자치도 제주시 연북로 74, 3층 (연동)",타이틀리그피씨카페  제주시 연북로 74
뵤뵤,기타 휴게음식점,2020-04-02,영업,제주특별자치도 제주시 한림읍 명월리 1936번지,"제주특별자치도 제주시 한림읍 명재로 155, 1~2층",뵤뵤  제주시 한림읍 명재로 155
에이바우트커피연북로점,기타 휴게음식점,2020-04-02,영업,제주특별자치도 제주시 연동 446번지,"제주특별자치도 제주시 연북로 161, 1층 (연동)",에이바우트커피연북로점  제주시 연북로 161
그날의조각,기타 휴게음식점,2020-03-20,영업,제주특별자치도 제주시 노형동 3801-13번지,"제주특별자치도 제주시 노형1길 39, 1층 (노형동)",그날의조각  제주시 노형1길 39
에이바우트커피화북남문점,기타 휴게음식점,2020-03-20,영업,제주특별자치도 제주시 화북일동 3978-2,"제주특별자치도 제주시 진서로 1, 1층 (화북일동)",에이바우트커피화북남문점  제주시 진서로 1
하늘이네,기타 휴게음식점,2020-01-29,영업,제주특별자치도 제주시 일도일동 1144-7번지,"제주특별자치도 제주시 동문로4길 18, 1층 (일도일동)",하늘이네  제주시 동문로4길 18
씨유제주동광양점,기타 휴게음식점,2020-01-29,영업,제주특별자치도 제주시 이도이동 1174-5,"제주특별자치도 제주시 동광로 24, 1층 (이도이동)",씨유제주동광양점  제주시 동광로 24
세븐일레븐제주하귀점,기타 휴게음식점,2020-04-01,영업,제주특별자치도 제주시 애월읍 하귀2리 1927-13번지,"제주특별자치도 제주시 애월읍 하귀로 24, 1층",세븐일레븐제주하귀점  제주시 애월읍 하귀로 24
지에스25제주동여중점,기타 휴게음식점,2020-04-01,영업,제주특별자치도 제주시 이도이동 324-4,"제주특별자치도 제주시 천수로 23, 1층 (이도이동)",지에스25제주동여중점  제주시 천수로 23
카페사분의일,기타 휴게음식점,2020-03-31,영업,제주특별자치도 제주시 해안동 29-4번지,"제주특별자치도 제주시 신비마을1길 1-3, 제3동 1층 (해안동)",카페사분의일  제주시 신비마을1길 1-3
씨유제주삼도중앙점,기타 휴게음식점,2020-03-31,영업,제주특별자치도 제주시 삼도일동 541-5번지,제주특별자치도 제주시 서사로13길 7 (삼도일동),씨유제주삼도중앙점  제주시 서사로13길 7 (삼도일동)
에이바우트커피봉개점,기타 휴게음식점,2020-05-14,영업,제주특별자치도 제주시 봉개동 1886번지,"제주특별자치도 제주시 번영로 510, 1층 (봉개동)",에이바우트커피봉개점  제주시 번영로 510
프레젠트,기타 휴게음식점,2020-04-13,영업,제주특별자치도 제주시 삼도일동 575-19,"제주특별자치도 제주시 서사로23길 19-1, 1층 (삼도일동)",프레젠트  제주시 서사로23길 19-1
제주엔봄,기타 휴게음식점,2020-04-13,영업,제주특별자치도 제주시 오라이동 138-1번지,"제주특별자치도 제주시 정실동1길 5, 1층 (오라이동)",제주엔봄  제주시 정실동1길 5
효도하는사람들휴게음식점,기타 휴게음식점,2020-04-07,영업,제주특별자치도 제주시 구좌읍 세화리 1-2,"제주특별자치도 제주시 구좌읍 해녀박물관길 19, 1층",효도하는사람들휴게음식점  제주시 구좌읍 해녀박물관길 19
씨유제주하귀휴먼시아점,기타 휴게음식점,2020-04-10,영업,제주특별자치도 제주시 애월읍 하귀1리 138-8번지,"제주특별자치도 제주시 애월읍 하귀9길 25, 1층",씨유제주하귀휴먼시아점  제주시 애월읍 하귀9길 25
노마와사비,기타 휴게음식점,2020-05-13,영업,제주특별자치도 제주시 이도이동 409-2 영구빌딩,"제주특별자치도 제주시 고마로 146, 영구빌딩 1층 (이도이동)",노마와사비  제주시 고마로 146
제주앨리스연동점,기타 휴게음식점,2020-05-13,영업,제주특별자치도 제주시 연동 1485-6번지,"제주특별자치도 제주시 국기중길 10, 1층 (연동)",제주앨리스연동점  제주시 국기중길 10
메가엠지씨커피제주봉개점,기타 휴게음식점,2020-04-10,영업,제주특별자치도 제주시 봉개동 1812-3번지,"제주특별자치도 제주시 번영로 475, 1층 (봉개동)",메가엠지씨커피제주봉개점  제주시 번영로 475
카페누보,기타 휴게음식점,2020-05-29,영업,제주특별자치도 제주시 조천읍 교래리 산 95 교래자연휴양림,"제주특별자치도 제주시 조천읍 남조로 2023, 교래자연휴양림 1층",카페누보  제주시 조천읍 남조로 2023
테스그릭,기타 휴게음식점,2020-05-29,영업,제주특별자치도 제주시 노형동 3809-10,"제주특별자치도 제주시 노형1길 12-13, 1층 (노형동)",테스그릭  제주시 노형1길 12-13
에이바우트커피삼무공원점,기타 휴게음식점,2020-05-29,영업,제주특별자치도 제주시 연동 260-21,"제주특별자치도 제주시 신광로 20, 1층 (연동)",에이바우트커피삼무공원점  제주시 신광로 20
세븐일레븐제주이도동동광양점,기타 휴게음식점,2020-05-29,영업,제주특별자치도 제주시 이도일동 1244-4번지,"제주특별자치도 제주시 동광로 51, 1층 (이도일동)",세븐일레븐제주이도동동광양점  제주시 동광로 51
씨유제주아란마을점,기타 휴게음식점,2020-04-08,영업,제주특별자치도 제주시 아라일동 6073-1번지,"제주특별자치도 제주시 아란15길 26, 1층 (아라일동)",씨유제주아란마을점  제주시 아란15길 26
씨유이호테우해변점,기타 휴게음식점,2020-04-08,영업,제주특별자치도 제주시 이호일동 1699-1번지,"제주특별자치도 제주시 테우해안로 172, 1층 (이호일동)",씨유이호테우해변점  제주시 테우해안로 172
그루,기타 휴게음식점,2020-06-04,영업,제주특별자치도 제주시 아라일동 385-12번지,"제주특별자치도 제주시 산록북로 819-20, 다동 1층 (아라일동)",그루  제주시 산록북로 819-20
초록지붕,기타 휴게음식점,2020-06-04,영업,제주특별자치도 제주시 한경면 저지리 3242-4,"제주특별자치도 제주시 한경면 연명로 509, 나동 1층",초록지붕  제주시 한경면 연명로 509
뿌리와열매,기타 휴게음식점,2020-06-11,영업,제주특별자치도 제주시 구좌읍 송당리 1381-4번지,"제주특별자치도 제주시 구좌읍 중산간동로 2255, 1층",뿌리와열매  제주시 구좌읍 중산간동로 2255
수월쌀핫도그,기타 휴게음식점,2020-06-11,영업,제주특별자치도 제주시 한경면 고산리 3613,"제주특별자치도 제주시 한경면 노을해안로 1150, 1층",수월쌀핫도그  제주시 한경면 노을해안로 1150
씨유제주서해안로점,기타 휴게음식점,2020-06-11,영업,제주특별자치도 제주시 용담삼동 2384-1,"제주특별자치도 제주시 서해안로 456-2, 1층 (용담삼동)",씨유제주서해안로점  제주시 서해안로 456-2
카페이도이,기타 휴게음식점,2020-06-11,영업,제주특별자치도 제주시 이도이동 1183-19번지 필하우스,"제주특별자치도 제주시 동고산로 14, 필하우스 1층 (이도이동)",카페이도이  제주시 동고산로 14
마피스,기타 휴게음식점,2020-06-11,영업,제주특별자치도 제주시 조천읍 신흥리 1번지,"제주특별자치도 제주시 조천읍 조함해안로 329-1, 1~2층",마피스  제주시 조천읍 조함해안로 329-1
벌크커피노형점,기타 휴게음식점,2020-05-26,영업,제주특별자치도 제주시 노형동 1055-1번지 하늘빌딩,"제주특별자치도 제주시 월랑로 35, 하늘빌딩 1층 (노형동)",벌크커피노형점  제주시 월랑로 35
남이스프앤소스,기타 휴게음식점,2020-04-21,영업,제주특별자치도 제주시 노형동 3810-13번지,"제주특별자치도 제주시 노형1길 18-9, 1층 (노형동)",남이스프앤소스  제주시 노형1길 18-9
내가좋아해,기타 휴게음식점,2020-06-05,영업,제주특별자치도 제주시 조천읍 신촌리 1955-1번지,"제주특별자치도 제주시 조천읍 신촌9길 36, 1층",내가좋아해  제주시 조천읍 신촌9길 36
볕이드는곳벧디2호,푸드트럭,2020-06-05,영업,제주특별자치도 제주시 연동 1320,제주특별자치도 제주시 은수길 69 (연동),볕이드는곳벧디2호  제주시 은수길 69 (연동)
크라우드피시방드림타워2호점,기타 휴게음식점,2020-04-23,영업,제주특별자치도 제주시 노형동 940번지,제주특별자치도 제주시 노연로 48 (노형동),크라우드피시방드림타워2호점  제주시 노연로 48 (노형동)
엉클피시존,기타 휴게음식점,2020-04-23,영업,제주특별자치도 제주시 삼도일동 534-17,"제주특별자치도 제주시 서사로 134, 1층 (삼도일동)",엉클피시존  제주시 서사로 134
씨유제주서반점,기타 휴게음식점,2020-04-23,영업,제주특별자치도 제주시 일도이동 132-44번지 서반아파트,"제주특별자치도 제주시 고마로 21, 1층 107호 (일도이동, 서반아파트)",씨유제주서반점  제주시 고마로 21
씨유제주칼호텔점,기타 휴게음식점,2020-04-23,영업,제주특별자치도 제주시 이도일동 1708-14,"제주특별자치도 제주시 중앙로 143, 1층 (이도일동)",씨유제주칼호텔점  제주시 중앙로 143
와흘354,기타 휴게음식점,2020-06-18,영업,제주특별자치도 제주시 조천읍 와흘리 247번지,"제주특별자치도 제주시 조천읍 와흘로 354, 1층",와흘354  제주시 조천읍 와흘로 354
엥그리고,기타 휴게음식점,2020-06-18,영업,제주특별자치도 제주시 아라일동 6110-8번지,"제주특별자치도 제주시 인다3길 8-2, 2층 (아라일동)",엥그리고  제주시 인다3길 8-2
추자도영흥영어조합법인,기타 휴게음식점,2020-04-09,영업,제주특별자치도 제주시 추자면 영흥리 7-7번지,"제주특별자치도 제주시 추자면 추자로 112, 2층",추자도영흥영어조합법인  제주시 추자면 추자로 112
03커피,기타 휴게음식점,2020-04-09,영업,제주특별자치도 제주시 삼도일동 516-7번지,"제주특별자치도 제주시 서광로13길 11, 1층 (삼도일동)",03커피  제주시 서광로13길 11
지오시까페,기타 휴게음식점,2020-05-21,영업,제주특별자치도 제주시 조천읍 선흘리 1858-1번지,"제주특별자치도 제주시 조천읍 번영로 1648-41, 씨동 1층",지오시까페  제주시 조천읍 번영로 1648-41
카페토스피아제주연동점,기타 휴게음식점,2020-05-21,영업,제주특별자치도 제주시 연동 300-3번지,"제주특별자치도 제주시 삼무로11길 9, 1층 108호 (연동)",카페토스피아제주연동점  제주시 삼무로11길 9
버터넛,기타 휴게음식점,2020-06-16,영업,제주특별자치도 제주시 이도이동 1148-19번지,"제주특별자치도 제주시 광양9길 32, 1층 (이도이동)",버터넛  제주시 광양9길 32
요거프레소제주제원점,기타 휴게음식점,2020-06-15,영업,제주특별자치도 제주시 연동 272-2,"제주특별자치도 제주시 삼무로 36, 1층 (연동)",요거프레소제주제원점  제주시 삼무로 36
듬뿍토스트,기타 휴게음식점,2020-04-28,영업,제주특별자치도 제주시 구좌읍 평대리 3351-2번지,"제주특별자치도 제주시 구좌읍 세평항로 13, 제1동 1층",듬뿍토스트  제주시 구좌읍 세평항로 13
요거프레소이도점,기타 휴게음식점,2020-04-28,영업,제주특별자치도 제주시 이도일동 1259-3번지,"제주특별자치도 제주시 중앙로 201, 1층 (이도일동)",요거프레소이도점  제주시 중앙로 201
제주기와,기타 휴게음식점,2020-04-28,영업,제주특별자치도 제주시 애월읍 광령리 3178번지,"제주특별자치도 제주시 애월읍 광령남4길 45-1, 1층",제주기와  제주시 애월읍 광령남4길 45-1
에이바우트커피이편한세상시티점,기타 휴게음식점,2020-04-28,영업,제주특별자치도 제주시 노형동 934,"제주특별자치도 제주시 원노형남1길 24, 1층 (노형동)",에이바우트커피이편한세상시티점  제주시 원노형남1길 24
체리블라썸덮밥집파스타비,기타 휴게음식점,2020-04-28,영업,제주특별자치도 제주시 삼양이동 2143-5,"제주특별자치도 제주시 일주동로 334, 2층 (삼양이동)",체리블라썸덮밥집파스타비  제주시 일주동로 334
엠버시티호텔,기타 휴게음식점,2020-04-20,영업,제주특별자치도 제주시 노형동 912-3번지 제주아이비호텔,"제주특별자치도 제주시 노연로 13, 제주아이비호텔 1층 (노형동)",엠버시티호텔  제주시 노연로 13
국제꿀꽈배기,기타 휴게음식점,2020-05-18,영업,제주특별자치도 제주시 연동 251-62번지,"제주특별자치도 제주시 연동1길 8, 1층 (연동)",국제꿀꽈배기  제주시 연동1길 8
지금의우리,기타 휴게음식점,2020-05-15,영업,제주특별자치도 제주시 구좌읍 송당리 1375-4번지,"제주특별자치도 제주시 구좌읍 중산간동로 2260, 1층",지금의우리  제주시 구좌읍 중산간동로 2260
에이프릴노형점,기타 휴게음식점,2020-05-08,영업,제주특별자치도 제주시 노형동 735-6 초원원룸,"제주특별자치도 제주시 진군1길 29, 초원원룸 1층 (노형동)",에이프릴노형점  제주시 진군1길 29
파스쿠찌봉개디아이점,기타 휴게음식점,2020-06-08,영업,제주특별자치도 제주시 봉개동 2579,"제주특별자치도 제주시 번영로 430, 1층 (봉개동)",파스쿠찌봉개디아이점  제주시 번영로 430
짱아분식,기타 휴게음식점,2020-05-07,영업,제주특별자치도 제주시 일도이동 994-15,"제주특별자치도 제주시 동문로 60, 1층 (일도이동)",짱아분식  제주시 동문로 60
메가엠지씨커피제주일도점,기타 휴게음식점,2020-04-03,영업,제주특별자치도 제주시 일도이동 377-23,"제주특별자치도 제주시 고마로 99, 1층 (일도이동)",메가엠지씨커피제주일도점  제주시 고마로 99
세븐일레븐번영로점,기타 휴게음식점,2020-05-07,영업,제주특별자치도 제주시 봉개동 2689-15번지,"제주특별자치도 제주시 번영로 388, 1층 (봉개동)",세븐일레븐번영로점  제주시 번영로 388
본도시락제주아라점,기타 휴게음식점,2020-05-20,영업,제주특별자치도 제주시 아라일동 6089-7번지,"제주특별자치도 제주시 아란5길 43, 1층 (아라일동)",본도시락제주아라점  제주시 아란5길 43
씨유제주함덕해수욕장점,기타 휴게음식점,2020-05-20,영업,제주특별자치도 제주시 조천읍 함덕리 산 14-13번지,"제주특별자치도 제주시 조천읍 함덕로 40, 1층 101호",씨유제주함덕해수욕장점  제주시 조천읍 함덕로 40
카페온결,기타 휴게음식점,2020-05-11,영업,제주특별자치도 제주시 한경면 금등리 806-8,"제주특별자치도 제주시 한경면 일주서로 4428, 1층",카페온결  제주시 한경면 일주서로 4428
초밥군커피씨,기타 휴게음식점,2020-05-11,영업,제주특별자치도 제주시 일도이동 1029-36번지,"제주특별자치도 제주시 신선동길 19-1, 2층 (일도이동)",초밥군커피씨  제주시 신선동길 19-1
씨유제주연미길점,기타 휴게음식점,2020-05-01,영업,제주특별자치도 제주시 연동 355-1번지,"제주특별자치도 제주시 연미길 101, 1층 (연동)",씨유제주연미길점  제주시 연미길 101
크라우드피시한림점,기타 휴게음식점,2020-04-27,영업,제주특별자치도 제주시 한림읍 한림리 1450-14번지,"제주특별자치도 제주시 한림읍 한림남2길 7, 1층",크라우드피시한림점  제주시 한림읍 한림남2길 7
라운지엑스애월,기타 휴게음식점,2020-04-27,영업,제주특별자치도 제주시 애월읍 어음리 산 131,"제주특별자치도 제주시 애월읍 천덕로 880-24, 에이동 지하1층",라운지엑스애월  제주시 애월읍 천덕로 880-24
홀리싯커피서플라이,기타 휴게음식점,2020-06-01,영업,제주특별자치도 제주시 이도이동 1970-13번지,"제주특별자치도 제주시 남광로 56, 1층 (이도이동)",홀리싯커피서플라이  제주시 남광로 56
트립1849,기타 휴게음식점,2020-06-02,영업,제주특별자치도 제주시 연동 1372-3 정민빌딩,"제주특별자치도 제주시 연북로 88, 정민빌딩 2층 (연동)",트립1849  제주시 연북로 88
준도너츠제주본점,기타 휴게음식점,2020-04-06,영업,제주특별자치도 제주시 노형동 2579-1,"제주특별자치도 제주시 월랑로 55, 1층 (노형동)",준도너츠제주본점  제주시 월랑로 55
레드피씨,기타 휴게음식점,2020-04-24,영업,제주특별자치도 제주시 노형동 2579-4 제원빌딩,"제주특별자치도 제주시 월랑로 49, 제원빌딩 2층 (노형동)",레드피씨  제주시 월랑로 49
제주착한닭강정,기타 휴게음식점,2020-04-24,영업,제주특별자치도 제주시 구좌읍 평대리 3351-2번지,"제주특별자치도 제주시 구좌읍 세평항로 13, 제1동 1층",제주착한닭강정  제주시 구좌읍 세평항로 13
미소마카롱,기타 휴게음식점,2020-04-24,영업,제주특별자치도 제주시 용담이동 359-91,"제주특별자치도 제주시 흥운길 29, 1층 (용담이동)",미소마카롱  제주시 흥운길 29
씨유제주아라센터점,기타 휴게음식점,2020-04-24,영업,제주특별자치도 제주시 아라일동 6091번지,"제주특별자치도 제주시 아란8길 5, 1층 (아라일동)",씨유제주아라센터점  제주시 아란8길 5
지에스25화북진남점,기타 휴게음식점,2020-04-24,영업,제주특별자치도 제주시 화북일동 4201-2번지,"제주특별자치도 제주시 진남로 33, 1층 (화북일동)",지에스25화북진남점  제주시 진남로 33
카페요디,기타 휴게음식점,2020-04-24,영업,제주특별자치도 제주시 조천읍 함덕리 263-3,"제주특별자치도 제주시 조천읍 조함해안로 610-6, 3층",카페요디  제주시 조천읍 조함해안로 610-6
해를품은달,푸드트럭,2020-06-03,영업,제주특별자치도 제주시 연동 1320,제주특별자치도 제주시 은수길 69 (연동),해를품은달  제주시 은수길 69 (연동)
카페맞닿은제주희망점,기타 휴게음식점,2020-06-03,영업,제주특별자치도 제주시 영평동 2184 다음스페이스닷투,"제주특별자치도 제주시 첨단로 216-19, 다음스페이스닷투 (영평동)",카페맞닿은제주희망점  제주시 첨단로 216-19
달리는커피제주노형점,기타 휴게음식점,2020-05-28,영업,제주특별자치도 제주시 노형동 3802-2,"제주특별자치도 제주시 노형7길 4, 1층 (노형동)",달리는커피제주노형점  제주시 노형7길 4
라피아,기타 휴게음식점,2020-06-09,영업,제주특별자치도 제주시 한림읍 옹포리 685-4번지,"제주특별자치도 제주시 한림읍 옹포2길 37-92, 1층",라피아  제주시 한림읍 옹포2길 37-92
윤스타푸드트럭,푸드트럭,2020-05-28,영업,제주특별자치도 제주시 연동 1326,제주특별자치도 제주시 은수길 65 (연동),윤스타푸드트럭  제주시 은수길 65 (연동)
지에스25구남중앙점,기타 휴게음식점,2020-04-29,영업,제주특별자치도 제주시 이도이동 2029-1,"제주특별자치도 제주시 구남동2길 47, 1층 (이도이동)",지에스25구남중앙점  제주시 구남동2길 47
걸피커피,기타 휴게음식점,2020-04-22,영업,제주특별자치도 제주시 도남동 916번지,"제주특별자치도 제주시 도남로 9-8, 1층 (도남동)",걸피커피  제주시 도남로 9-8
더하오하오,기타 휴게음식점,2020-05-04,영업,제주특별자치도 제주시 애월읍 애월리 1991-1,"제주특별자치도 제주시 애월읍 애월로3길 17, 1층",더하오하오  제주시 애월읍 애월로3길 17
마이너미니,기타 휴게음식점,2020-05-27,영업,제주특별자치도 제주시 용담이동 359-32,"제주특별자치도 제주시 용연길 22, 1층 103호 (용담이동)",마이너미니  제주시 용연길 22
감성커피봉개점,기타 휴게음식점,2020-05-27,영업,제주특별자치도 제주시 봉개동 2723번지,"제주특별자치도 제주시 번영로 356, 1층 (봉개동)",감성커피봉개점  제주시 번영로 356
더치앤빈제주월평점,기타 휴게음식점,2020-05-25,영업,제주특별자치도 제주시 월평동 450,"제주특별자치도 제주시 애조로 1864, 1층 (월평동)",더치앤빈제주월평점  제주시 애조로 1864
